Unnamed: 0,network_polarization,network_polarization2,network_homophily,network_homophily2,network_polarity,user_satisfaction
0,0.11767399999999999,0.07496654885884929,-0.0010123276379300698,-0.0007346431166214199,-0.0054695,6.632853518286789e-07
100,0.117554566,0.07592042543055642,-0.0008727487944185277,0.0003251731659913907,-0.00573132,4.734618318224988e-05
200,0.12297296600000002,0.07964972260697423,-0.0009549389502767629,0.001976667249096738,-0.005813780000000001,0.0001320343321104277
300,0.12464848799999999,0.08091941537171321,-0.0009053079641166664,0.0024020109652524626,-0.005750653999999999,5.2153016396944234e-05
400,0.12790036600000002,0.08294123327854608,-0.001037922534011927,0.0036649577268553675,-0.0058083200000000005,-3.602587702409996e-05
500,0.12738586200000002,0.08344167946706599,-0.0007443657283306407,0.002137399164967457,-0.006176449,-5.2532571612923225e-05
600,0.126279288,0.0832715147934948,-0.0011152261606037397,0.0013697413797699256,-0.006277047,-2.1984588281199097e-06
700,0.128456194,0.08485464890442809,-0.0003503852117961511,0.002179065641170502,-0.0058601040000000005,-8.333428247376028e-05
800,0.12733666100000002,0.08483854514374503,-0.0003640408162184388,0.0013365768783857009,-0.005585774999999999,-9.22815838481591e-05
900,0.12693657,0.0851800976345286,-0.0001265950133469829,0.00240588440238975,-0.005639265,-0.00015401483113913064
1000,0.12913526099999997,0.08645807094093923,-0.00030410599492253074,0.0038876873917962395,-0.005907140000000001,-0.00018783716700595396
1100,0.129152545,0.08701047454973684,0.0001400171962306997,0.004110960306261634,-0.005430838,-0.00019568676352840628
1200,0.131442329,0.08857665844929741,0.00013908579872236925,0.004746577154824255,-0.005245748999999999,-0.00020698693336571898
1300,0.132567248,0.08904932628880437,0.00013385356126134596,0.00473424696536936,-0.005177608,-0.00035401420753473136
1400,0.133311803,0.08984220798072176,0.000406498972167996,0.004486510740610624,-0.004944556,-0.0003609879630028135
1500,0.132343881,0.08954728275138456,-1.1051575495930116e-05,0.003936518938968827,-0.004767384,-0.0003922788936418641
1600,0.133292637,0.09012277134768974,0.0002537164768252163,0.004747020322865263,-0.004859245,-0.0003208559648633284
1700,0.13392445,0.09066351103201692,0.0005383652049227549,0.004823561150266463,-0.004844224,-0.00032472650419561246
1800,0.133905067,0.09079061004158227,0.00043089450766311426,0.004732751734115608,-0.004750677,-0.00032978891104725974
1900,0.134007367,0.09116113559237532,0.0006165480586083395,0.005346105404508596,-0.0050145680000000005,-0.0002035889666361994
2000,0.132082703,0.09018009428084567,0.00044054859017727584,0.004952255773871637,-0.0052280189999999995,-0.00019093435009231744
2100,0.130639605,0.0896077504516792,0.0003204178530944122,0.0050527416847565175,-0.005378367,-0.00014376138783764707
2200,0.129593085,0.08912496195394864,0.00030251666261412835,0.006042293789678046,-0.005402186999999999,-7.257236892375157e-05
2300,0.13050576,0.08961982597374683,0.0004445306575865332,0.005768784074156702,-0.005285660000000001,0.00014133280991469855
2400,0.13214401,0.09085175949461533,0.0005215316702560236,0.0053342015934478215,-0.005391669,0.00016977926547603094
2500,0.131500772,0.09046407320322096,0.0007773148850327822,0.005010108094631138,-0.005446565,8.60742430221725e-05
2600,0.130986497,0.0900843379838699,0.0004052436905007007,0.0045786047968529725,-0.005200393,7.834842324648501e-05
2700,0.13281738899999998,0.0915765992872751,0.00034495027797083635,0.005762341575891827,-0.005119471999999999,9.07509107362778e-05
2800,0.132928023,0.09169497698071981,0.0003452559261757697,0.006630500431574407,-0.005033041,0.0001430856852277762
2900,0.133803145,0.09227105775822884,0.00036220076571874093,0.007178855667868011,-0.0049335360000000005,0.0001851583643484366
3000,0.135039837,0.09302219606795525,0.0005096439078277132,0.006478562115918195,-0.00477914,0.00018495778677096906
3100,0.13520887299999998,0.0932982796391868,0.0006320862828041038,0.005374442715960997,-0.0047589419999999995,0.00011306364183343545
3200,0.135864294,0.09370823733376535,0.00030565444740344186,0.00608485039601388,-0.004884359,0.00012659959738141547
3300,0.135893226,0.09388464345179219,-9.40153965761506e-05,0.005723616001910809,-0.004909129,0.00015323843697735302
3400,0.135955731,0.09392657043418967,0.00030349258450976664,0.006270186585587656,-0.0049672250000000005,0.0002762992861904145
3500,0.135556471,0.09370369757304806,6.929826399749155e-05,0.006641051584003863,-0.004857145,0.000294353749695353
3600,0.135117734,0.09364988775410842,2.51238201221461e-05,0.006463729173400979,-0.004633315,0.00035615536680018835
3700,0.135107116,0.09373005937410228,0.0004346299914297383,0.006373946762903881,-0.004826258,0.00045694130585546616
3800,0.136084063,0.0944724746810765,0.00030118228179641253,0.006906404055915292,-0.005034492000000001,0.000592613331646878
3900,0.136072481,0.09434065516590188,0.0005585367735276996,0.006437276281942724,-0.005122114,0.0006423023454844366
4000,0.135732134,0.09389349771022688,0.00013992557813322903,0.005595059363594687,-0.00498685,0.0006537691575657922
4100,0.134754869,0.09342158348882297,0.000602607113233138,0.005328442412207526,-0.004754256,0.0006483650081274428
4200,0.13516019199999998,0.09382159072151355,0.00015297541184181322,0.005542176117781272,-0.004799696,0.0006375597022278809
4300,0.135154352,0.09386242402197534,0.00046941164989069257,0.005250644525187282,-0.0047936210000000005,0.0007450386968457239
4400,0.134407995,0.0932778283262648,0.0009067427622938989,0.005776784275020728,-0.004570818,0.000883339033300365
4500,0.13410233500000002,0.09334345241988247,0.0015293073676718063,0.006363493971746316,-0.004559075,0.0009682787858513125
4600,0.134796212,0.09377222979638933,0.001377533491944462,0.006228229475014865,-0.004534895,0.0010782278253075519
4700,0.135189366,0.09423470327622248,0.0010926945689568204,0.006998302642262882,-0.0043978129999999995,0.001209252796427905
4800,0.135370854,0.09446904339888114,0.0011126929667393257,0.006983220356783075,-0.004280215,0.0013880526568104306
4900,0.13593339399999999,0.09480947224572273,0.0015024980621753637,0.007651176341943766,-0.004206724,0.001564951200392065
