Unnamed: 0,Unnamed: 0.1,id,user_activity,pol_interest,privacy_preference,user_satisfaction,issue_0,issue_1,issue_2,issue_3,issue_4,issue_5,pol_inclination
0,0.0,0.0,0.7391478,0.49116799999999994,0.5165504000000001,0.0,-0.0029543888045036396,0.01728169209337746,0.04631943589746966,-0.05592994347020301,-0.032478211127897214,0.011375143724200919,-0.0027310452812593007
1,1.0,1.0,0.9136533,0.5390064,0.44907579999999997,0.0,-0.03308309695613563,-0.1942563920447166,-0.11895257291342862,0.057660993447955146,-0.14719451737562456,-0.13184902601686993,-0.09461243530980333
2,2.0,2.0,0.8408016999999999,0.5410507,0.5450124,0.0,-0.027228413925931415,0.013190886480771602,0.13953939417212352,0.007301089856583348,0.04394491481968811,0.034811628948198996,0.035259916725239024
3,3.0,3.0,0.8894616,0.4779268,0.48262479999999996,0.0,-0.08335274456236352,-0.025747341908313563,-0.07665978654831336,-0.08772784129092921,-0.03420366783178616,-0.06408346471728152,-0.0619624744764979
4,4.0,4.0,0.9006134913333333,0.49642590000000003,0.5308549,0.09489946133333332,0.01954065513720704,0.10050897969947967,-0.04425270721088594,-0.09917833297739148,0.05685426857326261,0.1278771157021937,0.0268916631539776
5,5.0,5.0,0.9562432,0.49813450000000004,0.48347489999999993,0.0,0.029033377611384213,-0.14234546964157,-0.08630970565006105,0.0486948582642571,-0.17411881154626233,0.08411287042399904,-0.04015548008970884
6,6.0,6.0,0.9740800999999999,0.46327759999999996,0.5751061,0.0,0.07667699999999998,-0.12969899999999995,-0.300513,-0.14132735374450678,0.11324631577178026,0.03758313632530187,-0.057338816941237415
7,7.0,7.0,0.9753524,0.4791098,0.5089243999999999,0.00034533,0.005435577644991129,-0.03282698090433931,0.10165881664908119,-0.07455261976035951,0.0023022213158446613,-0.055835604082875134,-0.008969764856276161
8,8.0,8.0,0.89836971125,0.42101879999999997,0.4730238,-0.00236498875,-0.05384606471007043,-0.052090787211536614,-0.11059389752356971,0.07265928732147106,0.09755684825509493,-0.11254053417554825,-0.026475858007359847
9,9.0,9.0,0.8581028999999999,0.45067969999999996,0.5243046,0.0,-0.01272931269281316,-0.04516865791187119,-0.014267141066688967,-0.055004088718096464,-0.13276640782875185,0.15461630226715703,-0.01755321765851078
10,10.0,10.0,0.7770555,0.4557112,0.46966359999999996,0.0,0.023611122175167493,-0.14380326246676453,0.05767279999999997,0.1591309633934649,-0.02503357490861473,-0.10794817306721413,-0.006061687478993513
11,11.0,11.0,0.85278911,0.5303027,0.5180597,0.019426989999999998,-0.08130048311523977,0.14754892862996416,0.0027904036675385157,-0.026565855555461666,-0.0037590477978261365,-0.07981080000000003,-0.006849475695170829
12,12.0,12.0,0.9637378,0.5437758,0.47090920000000003,0.01719078,-0.0250234,-0.00799300000000001,-0.08969040000000002,0.12104179999999995,0.09608359999999999,0.05929099999999995,0.02561826666666665
13,13.0,13.0,0.8738712,0.398731,0.5201727,0.0,0.07098358490974536,0.18676883730662266,-0.14919271199356451,-0.021171280542460223,0.01179092555406572,0.05363289858950472,0.025468708970652308
14,14.0,14.0,0.704014675,0.49286909999999995,0.44934979999999997,-0.004395325,-0.012472561035942322,0.1638088268791295,0.02774933053271217,0.1672430221307821,0.0843891229338363,0.11995136612042598,0.0917781845934906
15,15.0,15.0,0.79393974,0.4911947,0.5388776,0.01284931,-0.0625464,-0.018463399999999953,0.019814400000000003,0.016327998962701422,0.07090373820753838,0.08014332677187504,0.01769661065701915
16,16.0,16.0,0.7892966044444444,0.4544976,0.4748289,0.0009330444444444443,0.2617637775298631,0.027179554287970437,-0.027884499103004067,0.045186714749468386,-0.0780190193346184,-0.045267703642920806,0.030493137414459748
17,17.0,17.0,0.8945117,0.5116657,0.5073251,0.0,0.18911513788453913,-0.00903366296535576,0.10997226120960682,0.02992180387717333,0.07667672493589499,0.13634187635931463,0.08883235688352883
18,18.0,18.0,0.88931659,0.4311876,0.4486047,-0.0030152499999999997,-0.04858908042276003,0.005711036915600232,-0.016651400000000028,0.05782196370860606,0.020322828927931066,-0.03677091201159026,-0.0030259271470355004
19,19.0,19.0,0.8716672348214285,0.4869986,0.5414831999999999,0.007433134821428581,-0.006675370185070232,-0.03998946122854023,0.00440931462598905,0.10542154215203643,0.02986993199718972,0.09086705926818076,0.0306505027716309
20,20.0,20.0,0.8298977000000001,0.3922417,0.46605109999999994,0.0,-0.20312155368662904,-0.0440889111270283,-0.0644782132359821,-0.10806554725472159,-0.2117017521222019,-0.057157451697230945,-0.1147689048539656
21,21.0,21.0,0.9329755000000001,0.4728947,0.5575609,0.0,-0.05837910687379261,-0.06710094196746999,-0.011424594527654621,0.13509285512306596,0.01140942630482985,0.03151982391894763,0.006852910329654368
22,22.0,22.0,0.9138681,0.47943959999999997,0.46706070000000005,0.0016427899999999999,0.0007598617561465385,-0.05294074071735259,0.010475631896752172,-0.16874044210846167,0.12401989557797415,-0.08911288851194828,-0.029256447017814945
23,23.0,23.0,0.9068267000000001,0.5383110999999999,0.5019796999999999,0.0,-0.042648794062704554,-0.01698186789372754,-0.04003803575771346,-0.026232273466042066,0.002584137186746166,-0.03176740130603809,-0.02584737254991326
24,24.0,24.0,0.8937512999999999,0.46257539999999997,0.4094592,0.0,0.08671709053785577,-0.12566067969421826,0.04485904762361341,0.04738566789114733,0.07238555663025677,-0.11453252257477438,0.0018590267356467598
25,25.0,25.0,0.9857213,0.5240194,0.524305,0.0,-0.012458019191463124,-0.13025351015369316,0.0879141452078898,-0.05527422915819254,0.03736408936986812,-0.07231128850923754,-0.024169802072471422
26,26.0,26.0,0.9101719311473285,0.46830879999999997,0.5129946999999999,-0.0035373688526714403,-0.14211510160570676,-0.03202025702446828,-0.06512307321758035,-0.049470035999489285,0.025548837535998282,-0.04751130329821564,-0.05178182226824368
27,27.0,27.0,0.841577464,0.5133728,0.44152319999999995,0.00054206399999999,-0.004926559771010597,0.01584696073541152,0.07913288191340287,-0.16457756207651117,-0.026026135893465002,-0.15270726021488298,-0.04220961255117588
28,28.0,28.0,0.7516919090769231,0.49637760000000003,0.5462693,0.008696514076923073,-0.11267249388218396,0.03670816804456506,0.008887988083630883,0.01313681422308638,0.13014913774151815,-0.03962739352367094,0.006097036781157561
29,29.0,29.0,0.8805149999999999,0.5193334000000001,0.4121226,0.0,-0.17893245545812744,0.06715286538444579,0.041975494864229065,-0.10633719735127152,0.14201473655003005,0.08361394611194953,0.008247898350209231
30,30.0,30.0,0.89802284,0.4657394,0.44636259999999994,0.006322610000000001,-0.09580873707993699,-0.03141423586367144,-0.2639556995756075,-0.04082795721146389,-0.04959600371967564,-0.015306718093871444,-0.08281822525737116
31,31.0,31.0,0.9760108893650793,0.46082850000000003,0.5967727,0.02000737399743231,-0.034587898717210366,0.05216860408087941,-0.04117081814148104,-0.14539521599874922,0.10716147765764476,-0.042774333258641675,-0.01743303072959299
32,32.0,32.0,0.8234054000000001,0.5175963,0.4945933,0.0,-0.029912999999999988,-0.10251620000000003,0.030457599999999974,0.12127486250851323,-0.006919600000000009,0.04392299999999998,0.009384443751418853
33,33.0,33.0,0.920572405,0.5405783,0.42999539999999997,0.02458444499999998,0.007861413404509002,0.12683374772895603,-0.16338919999999998,-0.1728074633477953,0.022003800000000018,-0.032637229637071205,-0.03535582197523354
34,34.0,34.0,0.761669474,0.4452922,0.5426309,-0.00620152600000001,-0.16882330618089805,0.035872320032443394,-0.09702938145044003,0.09056676408742932,0.016022619074748994,-0.49576607024285513,-0.10319284244659524
35,35.0,35.0,0.8314439,0.5329453,0.4951751,0.00043293000000000004,-0.10802345853340208,0.00014302520052171948,0.06506519999999996,-0.035788818950416156,-0.17583180320868855,0.08859699999999998,-0.02763980924866417
36,36.0,36.0,0.9386606000000001,0.4793265,0.43613350000000006,0.0,-0.1534956070691591,-0.07668412807715509,-0.05976150389662431,-0.024279152732237554,-0.1332553857311913,0.16868996035053135,-0.046464302859305986
37,37.0,37.0,0.78857758,0.40565249999999997,0.5645391,0.0001343799999999992,0.05049259999999996,-0.2271548134702955,-0.03820384796007005,-0.0809098547307883,-0.042859532443263626,-0.031964000000000006,-0.061766574767402896
38,38.0,38.0,0.8603695788888889,0.522112,0.48231399999999996,-0.00174852111111111,-0.23672450837277284,-0.047779522418614134,-0.09105990245235497,-0.021271559361337865,-0.1842177477849596,-0.06595565881961435,-0.10783481653494231
39,39.0,39.0,0.9177820475,0.4436778,0.505266,0.00040524749999999997,-0.01761411713549551,0.010732201598313038,-0.047650540364772086,-0.16666870610399934,0.03066630384381207,-0.07478673790579374,-0.0442202660113226
40,40.0,40.0,0.9259162,0.42563639999999997,0.4390647,0.0,0.06327855355894275,-0.036772249113806284,0.05511036236422854,-0.005211802542054222,0.0014976911595753616,0.2057867661681274,0.04728155359916891
