Unnamed: 0,party_mentioned,post_stance,author_id,num_of_agents_received,num_of_agents_not_received,num_of_spreader_agents,num_of_disinterested_agents,network_polarization,net_polarization2,network_homophily,network_homophily2,network_polarity,user_satisfaction
459,2.0,-0.35311,1823.0,2882.1,1155.9,937.4,1944.7,0.1287761,0.08524724275735443,-0.00059250178378077,0.0015434323539552657,-0.0057169,0.00012987330754487002
460,2.0,0.523284,1690.9,2647.3,1390.7,1119.8,1527.5,0.1291221,0.08550991465140027,-0.0005516075020959999,0.00170439554408202,-0.005769000000000001,0.00011798392200626
461,0.0,0.538175,2399.2,2345.2,1692.8,970.8,1374.4,0.1294111,0.08570642550211895,-0.00056931892505801,0.00185262579559659,-0.005764300000000001,0.00012160399062885001
462,4.0,-0.359885,2538.8,1587.9,2450.1,457.7,1130.2,0.1292653,0.08564160884755831,-0.00061439488771478,0.0018098015901407802,-0.005736699999999999,0.00011963026139746999
463,0.0,-0.44112,1629.9,2288.1,1749.9,820.7,1467.4,0.1289881,0.08549770911177607,-0.00042130792161244,0.00163962155487609,-0.0057442000000000005,0.00012129411576970424
464,0.0,-0.164215,1881.6,861.3,3176.7,138.8,722.5,0.12893110000000002,0.08545070167986119,-0.00049604635399768,0.0017260238647568197,-0.005749300000000001,0.00012056975353724056
465,5.0,0.625636,2247.4,2495.9,1542.1,1163.7,1332.2,0.1292431,0.08566422276702132,-0.00069473572566962,0.0017207306167044399,-0.0057028999999999995,0.0001317427977737
466,5.0,0.617367,1543.6,1584.5,2453.5,724.3,860.2,0.1294294,0.08578707707332606,-0.0007567559858913473,0.0018408785367735598,-0.005641800000000001,0.00012211262107977998
467,3.0,-0.908497,1331.7,3014.8,1023.2,1647.9,1366.9,0.1292103,0.08587286968173495,-0.0008677315152109899,0.0018763597626661299,-0.005677399999999999,0.00012348004717106954
468,3.0,-0.523325,2266.9,2302.9,1735.1,892.9,1410.0,0.12903009999999998,0.08573879851779537,-0.0009663393491193929,0.0017867486545080657,-0.0056658,0.00013095501405641614
469,1.0,-0.093307,2022.3,227.3,3810.7,18.0,209.3,0.1290265,0.08574174441004712,-0.0009647115095312664,0.0017867486545080657,-0.005663499999999999,0.00013215788064881037
470,3.0,0.812665,2118.2,2068.4,1969.6,1036.3,1032.1,0.1292803,0.0857919664514773,-0.00081396496443439,0.0018509687077929,-0.005705,0.00013282172174620315
471,2.0,0.584515,1566.9,3473.4,564.6,1580.0,1893.4,0.1296703,0.08613706139596941,-0.0007770522823735599,0.0017274699120955598,-0.005764899999999999,0.00012016770834706154
472,5.0,0.518734,1503.1,2966.0,1072.0,1240.0,1726.0,0.1300918,0.08639507192702137,-0.00074662135386491,0.00170335547345596,-0.005719400000000001,0.0001298077128036095
473,5.0,-0.46449299999999993,1892.1,2284.6,1753.4,892.5,1392.1,0.129858,0.08619432133230767,-0.00067748504601191,0.001582970183210566,-0.0057828,0.0001252156946636095
474,1.0,0.666554,1997.5,3154.3,883.7,1412.9,1741.4,0.1301466,0.08639914964286213,-0.00060178118312911,0.00170053803196886,-0.005879799999999999,0.00012898812577815283
475,0.0,0.695572,2207.5,2198.2,1839.8,1043.0,1155.2,0.1304813,0.0865888085680652,-0.0006038989791916801,0.00167080353455079,-0.0058879,8.54108249611224e-05
476,0.0,-0.590575,1341.5,2783.1,1254.9,1191.9,1591.2,0.130042,0.08629093110067645,-0.00071391363851587,0.0017243561304013297,-0.0059126,8.385934386645744e-05
477,4.0,-0.8911019999999998,1791.4,2734.2,1303.8,1461.3,1272.9,0.1298775,0.08623353640711798,-0.00046930056777915,0.0015157794797841801,-0.005998700000000001,7.300487227218673e-05
478,2.0,0.31653,1550.4,2412.9,1625.1,735.2,1677.7,0.1301004,0.08640501514211282,-0.00037439644619037505,0.0014720885189313999,-0.0059863,5.799290906731274e-05
479,2.0,-0.682677,2355.7,3489.8,548.2,1729.4,1760.4,0.12970379999999998,0.08616440321704522,-0.0003563061972899118,0.00135500054909352,-0.0059895999999999994,4.5123743569788866e-05
480,0.0,-0.639363,2047.6,2489.0,1549.0,1117.9,1371.1,0.1294477,0.08604748709778927,-0.0003814039258377519,0.00134206209827621,-0.0060216,5.34703865645023e-05
481,2.0,-0.432943,1935.0,3012.2,1025.8,1114.5,1897.7,0.1291048,0.08579996460531095,-0.00043805031663405003,0.0011969639070860002,-0.0060187,5.720874046017607e-05
482,1.0,0.73025,1793.3,2948.7,1089.3,1402.2,1546.5,0.1294073,0.08599297278113177,-0.00045441879233632,0.0011953747150059966,-0.006062700000000001,8.162109171722988e-05
483,5.0,-0.388865,1828.0,2684.5,1353.5,900.4,1784.1,0.1291055,0.08574940482223979,-0.00045034968885375996,0.00120892714147604,-0.006123600000000001,7.273092167333332e-05
484,5.0,-0.358543,1962.2,2228.1,1809.9,694.9,1533.2,0.1289094,0.08564847573440124,-0.00041534758114196,0.00111827921885191,-0.006168999999999999,8.298204020513576e-05
485,4.0,-0.592924,1518.7,2349.5,1688.5,951.4,1398.1,0.1287009,0.08549322333364191,-0.00053761341026318,0.00124997298717459,-0.006174000000000001,7.097746184096633e-05
486,1.0,-0.39957,2327.5,2472.4,1565.6,784.4,1688.0,0.12849329999999998,0.08539109912985779,-0.00046303855751249,0.0013062408985676202,-0.006139500000000001,6.73369356646164e-05
487,0.0,-0.421711,1817.7,2137.9,1900.1,702.9,1435.0,0.1282859,0.08523210487752818,-0.00033905467506726,0.00144037961581968,-0.0061202999999999995,6.258616001428699e-05
488,0.0,-0.366908,1575.8,1723.6,2314.4,516.5,1207.1,0.1281197,0.08511957802864156,-0.000376785019115234,0.00135923354761787,-0.0061005,6.997454230097594e-05
489,5.0,0.425839,2393.7,2089.7,1948.3,740.3,1349.4,0.1283283,0.08528454171571051,-0.00032619669987076,0.0015580797722325702,-0.00609,5.9437550196229024e-05
490,1.0,0.753575,2085.6,2265.2,1772.8,1091.6,1173.6,0.1285916,0.08546114287971186,-0.0001734845978851,0.0016750745424967898,-0.006184799999999999,6.025365205722511e-05
491,0.0,-0.695572,1346.2,3311.9,726.1,1528.8,1783.1,0.1283599,0.08532347443817093,-6.615632415415166e-05,0.00168696899513349,-0.0062087,6.694391479120879e-05
492,3.0,-0.48149999999999993,1470.0,2356.8,1681.2,886.9,1469.9,0.12811909999999999,0.08528069473805974,-0.00013622472271369998,0.0017517928529897499,-0.0061995999999999996,7.025742707816572e-05
493,4.0,-0.327787,2184.7,1057.2,2980.8,290.8,766.4,0.1280164,0.08519415462199306,-5.7882120894750014e-05,0.0016584517485853302,-0.0062078,7.171891024068887e-05
494,2.0,-0.400352,2289.0,2864.0,1174.0,1003.7,1860.3,0.1276951,0.08496631644214833,-0.00016284848815866998,0.00162454831935041,-0.0062118,6.413400486300665e-05
495,5.0,-0.468572,2373.1,2763.4,1274.6,1051.6,1711.8,0.1274648,0.084773448653821,-8.516279722549015e-05,0.00181930367994927,-0.006219599999999999,4.6498072247677365e-05
496,0.0,-0.084829,1946.9,187.9,3850.1,12.1,175.8,0.127461,0.0847711613147292,-8.785383536849946e-05,0.00180580298564449,-0.0062196,4.745915967378281e-05
497,0.0,-0.405126,1894.4,1179.0,2859.0,361.7,817.3,0.1273677,0.08470537896271457,-3.4891834580519516e-05,0.00182373773269763,-0.0062150999999999994,4.978470453115395e-05
498,2.0,0.454451,2352.3,2220.1,1817.9,838.8,1381.3,0.12760549999999998,0.08497775614335495,-7.766765921661009e-05,0.0015560853611502699,-0.006281299999999999,5.4072133397337996e-05
499,5.0,-0.553521,2076.8,2907.6,1130.4,1228.3,1679.3,0.1273726,0.0848008062002324,-0.0001042270144869906,0.00136847474648908,-0.006295699999999999,4.6704855296349524e-05
500,3.0,-0.369999,2019.8,1375.4,2662.6,396.1,979.3,0.1272802,0.08479886418749658,-0.00014670521654926,0.00131999585816208,-0.006258999999999999,4.486402025530866e-05
501,2.0,-0.21025999999999997,2449.0,1183.1,2854.9,233.9,949.2,0.1271857,0.08471771048946955,-0.00015784737879836,0.00125065057518178,-0.006240000000000001,4.811276422508727e-05
502,0.0,0.510152,2246.7,2122.1,1915.9,799.1,1323.0,0.12739099999999998,0.084812670544298,-0.00017829914371666998,0.0014950817356628402,-0.0062177,3.265691213007018e-05
503,5.0,-0.48617900000000003,2179.6,2354.0,1684.0,930.5,1423.5,0.1271913,0.08465505157284078,-8.44680889036505e-05,0.00135746951236309,-0.006167299999999999,3.35215915472821e-05
504,2.0,-0.287542,2198.3,2156.1,1881.9,570.7,1585.4,0.126995,0.08454400161601502,2.227356761564935e-05,0.00133706626129497,-0.0061495,4.2430681668592475e-05
505,2.0,-0.49383800000000005,2591.0,2397.7,1640.3,972.0,1425.7,0.1267601,0.08437501085985608,8.384869988034929e-05,0.00120848100054188,-0.0060403,4.4178150413465716e-05
506,5.0,-0.686944,1885.5,3044.7,993.3,1464.3,1580.4,0.12652239999999998,0.08433689300128473,3.915553426381113e-06,0.00139851286445575,-0.0060426,6.0193810155445135e-05
507,4.0,0.616556,1727.6,3024.5,1013.5,1286.8,1737.7,0.1268774,0.0845435158511353,-0.00023371145560568003,0.00142468383684826,-0.0060578,5.9615062891636964e-05
508,2.0,-0.249512,2208.7,1396.0,2642.0,317.5,1078.5,0.1267603,0.08447625952755788,-0.00021189000533630896,0.0014448183816549898,-0.0060613,6.068332041612973e-05
509,4.0,-0.64765,2744.6,2904.4,1133.6,1294.0,1610.4,0.1264415,0.08424356013936704,-0.00034941606130534,0.00174870728587371,-0.006042899999999999,7.054409432881786e-05
510,1.0,0.19911,2094.8,1158.3,2879.7,203.2,955.1,0.1264998,0.08427014837579326,-0.00032282475119261125,0.0017040314583830318,-0.0060504,7.325044459878901e-05
511,5.0,0.756892,2450.5,3042.6,995.4,1505.8,1536.8,0.1267171,0.08437747137626908,-0.0002783264557541836,0.0017201948174208899,-0.0060368999999999996,0.00010771936781460751
512,5.0,0.46449299999999993,1885.0,2378.6,1659.4,867.2,1511.4,0.1269509,0.0845165528827411,-0.0003733882882978643,0.0018022399826598,-0.006012600000000001,9.540978380040001e-05
513,2.0,-0.364467,2030.9,2351.8,1686.2,764.1,1587.7,0.12676910000000002,0.08437182822652221,-0.0003132289798598015,0.001738849988844294,-0.0060041,0.00010601272043213
514,3.0,0.64617,2031.0,2783.6,1254.4,1268.0,1515.6,0.1270995,0.08457519571160475,-0.00024819332074868137,0.0017249424313134898,-0.0060128000000000004,0.00012034277605218644
515,0.0,-0.520237,2231.9,2356.8,1681.2,893.3,1463.5,0.1269075,0.08447856622578592,-0.00037923235782887993,0.00195367268984023,-0.006024699999999999,0.00012984424690822477
516,4.0,-0.575928,2004.9,2157.3,1880.7,863.8,1293.5,0.1267443,0.08439732159077455,-0.0001454440158458597,0.0022224673885460583,-0.0060197,0.00013151801185814807
517,4.0,0.417335,2638.5,2150.2,1887.8,716.4,1433.8,0.1269786,0.0845378543498309,1.8267118798200099e-06,0.002212614605293568,-0.0059859,0.00012919945206611851
518,0.0,0.703599,2362.8,2510.9,1527.1,1168.5,1342.4,0.1272315,0.08463888555089275,6.487112838677914e-05,0.002386832319449194,-0.0059351000000000004,0.00014298552071389937
519,2.0,0.351567,2646.7,2455.5,1582.5,747.6,1707.9,0.12741629999999998,0.08476582702815343,2.2357746417640013e-05,0.00215389898334763,-0.0059408,0.00014064800198905502
520,0.0,0.607466,2138.0,2603.8,1434.2,1102.6,1501.2,0.1276891,0.08492637955671908,-8.304820385201999e-05,0.0021359569325570295,-0.0059201,0.00013521699260143094
521,3.0,0.701608,2154.7,3342.0,696.0,1605.5,1736.5,0.12805729999999999,0.08505429897935989,-0.00020279900527322997,0.0019216030844109399,-0.005891800000000001,0.00016974029064344628
522,0.0,-0.553824,1603.7,2198.1,1839.9,885.8,1312.3,0.1278842,0.08490971512588119,-0.00025323743148876704,0.00195743279170821,-0.0058884,0.00016662827624218632
523,4.0,0.673596,2086.0,2868.0,1170.0,1284.8,1583.2,0.12820020000000001,0.08510532527188913,-0.00033319415649739716,0.00176115105727676,-0.005917499999999999,0.000183958635624568
524,0.0,-0.294435,2393.6,906.5,3131.5,212.3,694.2,0.128132,0.08508398801726931,-0.00033901417211336875,0.00176142574507751,-0.005905800000000001,0.00018462669900159157
525,1.0,0.707972,1947.7,3407.6,630.4,1595.1,1812.5,0.1285017,0.08533028304767762,-0.0004575870039566701,0.0018068223464477097,-0.005982800000000001,0.00018609363423721163
526,4.0,-0.660947,1809.8,2930.7,1107.3,1306.2,1624.5,0.1282025,0.08527666383723635,-0.00033065249603043,0.00120389188773438,-0.006006900000000001,0.00019452202446980344
527,3.0,0.393656,2281.7,2053.1,1984.9,684.9,1368.2,0.1284019,0.08539188614367847,-0.00027900674182658,0.0014002280193362,-0.005935599999999999,0.00019936161850909778
528,5.0,-0.636661,2693.9,2424.5,1613.5,1088.4,1336.1,0.1282393,0.0852600617148071,-0.00039783422810292003,0.00137718676898205,-0.0060167,0.0001813887819984136
529,3.0,-0.20134,1352.2,1296.8,2741.2,240.7,1056.1,0.12813639999999998,0.08517549490297095,-0.00032940080004501243,0.00144519283968726,-0.0060574,0.00018147862689138695
530,4.0,-0.334566,2155.9,985.9,3052.1,261.9,724.0,0.1280382,0.08510949543501548,-0.0003889423418080978,0.0014598084534058,-0.0060448,0.0001798473392001587
531,3.0,-0.872714,1422.2,2785.1,1252.9,1451.8,1333.3,0.1277304,0.08505590970160253,-0.0005649062265853197,0.00150554967197487,-0.006041300000000001,0.0001878538706318012
532,5.0,0.496795,1927.8,1971.8,2066.2,748.0,1223.8,0.1279734,0.08521464642845988,-0.0004679080409824698,0.00165712848754279,-0.006045099999999999,0.00018863062804720595
533,2.0,0.478152,1897.8,2507.7,1530.3,980.5,1527.2,0.12828900000000001,0.08550686217796233,-0.00042840079907125497,0.001601034809756713,-0.0060994,0.0001862686351997059
534,1.0,-0.626627,1655.3,2966.6,1071.4,1298.3,1668.3,0.1279726,0.08534357102502911,-0.0002917806252220791,0.0016942277228965603,-0.0059991,0.000166097875151854
535,3.0,-0.328394,1734.5,1538.7,2499.3,425.5,1113.2,0.1278452,0.08532204654956717,-0.00028286540662211,0.0017359167000086501,-0.0060263999999999995,0.00016703208706393046
536,2.0,0.587811,2023.2,3025.1,1012.9,1364.8,1660.3,0.12816,0.08546171515365329,-0.0002860503938001499,0.0016935056305828998,-0.0060382000000000005,0.00015453246931614525
537,0.0,0.713765,2308.4,2257.7,1780.3,1044.8,1212.9,0.1284411,0.08559088061705737,-0.00013293429353815003,0.00172747692330101,-0.0060181,0.00013615101870957622
538,3.0,0.488551,1800.9,2549.0,1489.0,944.4,1604.6,0.1287091,0.08569161779500002,-4.5180648237499904e-05,0.0019688148826949884,-0.0059889999999999995,0.00013088978581363302
539,1.0,0.426989,2236.8,2061.5,1976.5,681.3,1380.2,0.1289479,0.08585320973393393,-9.14615864129204e-05,0.00184461961994488,-0.0060719,0.0001333510755680651
540,0.0,0.508953,2041.4,1863.1,2174.9,713.2,1149.9,0.1291588,0.0859487632512608,-0.00023622861277545,0.00202920014211062,-0.0060518,0.00013127554934617936
541,4.0,-0.541517,2091.6,1627.8,2410.2,635.7,992.1,0.1289809,0.08582431470383207,-0.00042573305563008986,0.0017062063198107174,-0.0061003,0.00012537528190167263
542,5.0,-0.368294,1827.2,1961.6,2076.4,601.0,1360.6,0.1288384,0.0857238116352033,-0.0004742752440486548,0.0016632509134243574,-0.0061027,0.00013334583020951476
543,2.0,0.465201,2056.7,2471.8,1566.2,981.6,1490.2,0.1291077,0.0859683234148461,-0.00054677293019534,0.0016896707351686025,-0.0061372,0.000113773986717681
544,3.0,-0.701608,1571.8,2460.4,1577.6,1171.9,1288.5,0.1288392,0.08592587965797245,-0.00044608628026133,0.001590895922738298,-0.0061725999999999994,0.00010162638012008683
545,0.0,-0.673031,2562.5,2134.6,1903.4,960.7,1173.9,0.1286497,0.08586652143956755,-0.00046396504548046005,0.0016244331278196203,-0.006169000000000001,9.186651144384484e-05
546,3.0,-0.517913,1748.8,2480.0,1558.0,960.8,1519.2,0.1284289,0.08575100587570149,-0.00034031012439963363,0.0017480208258082498,-0.0061234,0.00011058156018490029
547,3.0,-0.424243,1696.2,1248.3,2789.7,429.4,818.9,0.1283125,0.08571790756878382,-0.00042553930529159,0.00165319253231013,-0.0061753,0.0001110372548522154
548,0.0,1.0,2007.2,2402.9,1635.1,1319.2,1083.7,0.12866329999999998,0.08591712250908784,-0.0004610376151513955,0.00151161487796583,-0.006142,7.33105393698325e-05
549,5.0,-0.727125,1765.7,2658.6,1379.4,1291.2,1367.4,0.12846079999999999,0.08582425267249967,-0.00056113601888478,0.00135963488439786,-0.0061863000000000005,8.647462517714428e-05
550,4.0,0.655289,2014.6,2767.0,1271.0,1207.8,1559.2,0.1287874,0.08605026850084724,-0.0004357531040428361,0.0014587244164892738,-0.006166,7.34620527582405e-05
551,1.0,-0.419944,2171.2,2024.2,2013.8,671.4,1352.8,0.1285698,0.08591190247421654,-0.00030264896208128,0.00129864741577609,-0.006120799999999999,7.464476247036557e-05
552,5.0,-0.272478,1911.9,749.1,3288.9,162.0,587.1,0.12854490000000002,0.08590630210242758,-0.0002794174017840789,0.0013006866016842301,-0.006126599999999999,7.344287622503095e-05
553,2.0,0.42859400000000003,2182.0,2632.9,1405.1,984.2,1648.7,0.1288669,0.08615401788037269,-0.0003043885542840683,0.0016433944405380384,-0.0061331,8.058032214999282e-05
554,3.0,-0.520518,1449.0,2369.2,1668.8,901.3,1467.9,0.12866360000000002,0.08612102116742218,-0.00030664161317940625,0.0016985793707481847,-0.0061251000000000005,5.873470268410098e-05
555,5.0,0.387532,2102.0,2126.5,1911.5,660.6,1465.9,0.1288582,0.08624793160240478,-0.0003082250874452159,0.0016656719706642723,-0.0060994000000000005,4.9393628203195124e-05
556,0.0,-0.367488,2152.4,1335.8,2702.2,386.9,948.9,0.1287626,0.08616814628254696,-0.00022977555922738387,0.00160436547583942,-0.006122799999999999,5.568211397878567e-05
557,3.0,-0.153355,1089.7,618.2,3419.8,83.6,534.6,0.1287441,0.08615107873546331,-0.00023148401103009,0.0015677515671503003,-0.006134199999999999,5.1491638595464817e-05
558,1.0,-0.342492,2238.9,1574.9,2463.1,446.3,1128.6,0.1285962,0.08604643399114928,-0.00023606103800548006,0.0015636836885181082,-0.0060546,5.044737610710648e-05
559,5.0,0.388304,2063.4,2163.9,1874.1,678.2,1485.7,0.1287816,0.08615841174619307,-0.0002331401029174673,0.0015794908676834366,-0.0060531000000000005,5.410781422239869e-05
560,0.0,0.689686,2140.5,2260.8,1777.2,1027.6,1233.2,0.1290636,0.08630952535259953,-0.00016019559244548004,0.0015873712080034402,-0.006090900000000001,4.978566337710896e-05
561,5.0,0.379019,1756.2,2391.2,1646.8,753.2,1638.0,0.1292611,0.08647287054012907,-0.0001609046497199869,0.00159010358486835,-0.00609,4.356738473279177e-05
562,0.0,0.605865,2153.2,1761.8,2276.2,745.6,1016.2,0.1294904,0.08658445020809065,-0.00014038381539117686,0.0017095698047555198,-0.0061055,3.4329991401114634e-05
563,4.0,0.426884,1998.4,1844.0,2194.0,626.4,1217.6,0.1297163,0.08669777132322566,-4.904176368311005e-05,0.00182248389812239,-0.0060899,3.702439089194594e-05
564,5.0,-0.521338,2000.9,2816.2,1221.8,1124.3,1691.9,0.1294904,0.08646945611909149,0.00014856294718716,0.0017294861471931701,-0.006086899999999999,3.6755652513946355e-05
565,5.0,0.727125,1849.5,3201.0,837.0,1565.6,1635.4,0.1298957,0.08669619370938007,0.00025019195413499994,0.00186612842635403,-0.0060647999999999995,3.808808828293175e-05
566,0.0,-0.755187,1906.1,2654.3,1383.7,1283.8,1370.5,0.1296448,0.0866022295236464,0.0004711842541695301,0.001746586853292198,-0.006089300000000001,6.990334311968567e-05
567,5.0,0.436746,2523.2,2263.2,1774.8,807.3,1455.9,0.12989509999999999,0.0867946624751105,0.00047757556879878996,0.0017770421190149335,-0.006043799999999999,6.49489874265332e-05
568,4.0,0.495908,1905.5,2764.1,1273.9,1028.0,1736.1,0.1302256,0.08695102094257928,0.0005692499248029189,0.0018522892982993575,-0.0060471,4.721177999070283e-05
569,1.0,0.678742,1675.0,2399.1,1638.9,1088.2,1310.9,0.1305269,0.08709376988213675,0.000573184601580235,0.0019193777256970475,-0.0061837,4.498966246931633e-05
570,0.0,-0.736754,2061.8,2775.1,1262.9,1299.1,1476.0,0.1302749,0.08702251789964763,0.00049272461169321,0.002185489557364817,-0.0061181,3.607325611186548e-05
571,0.0,0.701911,2144.5,2732.9,1305.1,1259.7,1473.2,0.13063370000000002,0.08716599567556377,0.00048719665908564307,0.0022265580897711896,-0.0061384,3.9496491626206714e-05
572,5.0,0.787335,2090.0,2705.2,1332.8,1372.2,1333.0,0.1309771,0.08744050257485345,0.00033728674287813066,0.00229512761228568,-0.0061556,5.818638772259702e-05
573,1.0,-0.618043,2023.1,2975.3,1062.7,1272.1,1703.2,0.1306528,0.08723498580372044,0.0004240226551220568,0.00215536680017123,-0.0060713,4.7055138704337135e-05
574,4.0,-0.780724,1393.4,2884.5,1153.5,1406.6,1477.9,0.1303574,0.08710453726999426,0.00032676487431649995,0.0023831603062365197,-0.0059951,2.9264843507448615e-05
575,1.0,0.63831,1541.1,2457.0,1581.0,1040.8,1416.2,0.1306165,0.08730007085641094,0.00030256106576816003,0.0024483198449483,-0.0060325000000000005,2.687185215235614e-05
576,2.0,0.383225,1644.4,2323.0,1715.0,807.1,1515.9,0.130874,0.08746100769941964,0.00031841515627969004,0.0024702607690481,-0.006023499999999999,2.9794973339816514e-05
577,1.0,-0.267529,1753.3,1625.1,2412.9,358.3,1266.8,0.1307517,0.08742710536393629,0.0003908777681230301,0.0023702674994365803,-0.0059724,3.2386595970644753e-05
578,5.0,-0.59605,2114.5,3020.8,1017.2,1330.6,1690.2,0.1303438,0.0871217202475435,0.0004857980369248244,0.00199545917343275,-0.005980899999999999,1.662460602696086e-05
579,0.0,-0.466134,2139.9,2114.0,1924.0,740.6,1373.4,0.1301121,0.0869824547598109,0.0005960309307453859,0.0021193385470469803,-0.006012999999999999,3.132231474385684e-05
580,1.0,-0.653195,1874.7,2839.5,1198.5,1243.0,1596.5,0.1299071,0.08683246960101751,0.0005290352290172903,0.00236464134681376,-0.0059656,2.5048885158622893e-05
581,2.0,-0.538954,1331.4,3506.2,531.8,1504.5,2001.7,0.1295027,0.08647639513328723,0.00042533209261869,0.0019139320860746497,-0.005978399999999999,2.2254525739270275e-05
582,4.0,-0.495658,2010.9,2204.8,1833.2,815.1,1389.7,0.1292642,0.086273922005484,0.00046566928275621996,0.00177501158171713,-0.0059815,2.8877493732690293e-05
583,5.0,-0.399902,2048.6,2497.5,1540.5,806.2,1691.3,0.12902439999999998,0.08610509402746691,0.0004196523133168399,0.00177349143103863,-0.0060218,1.8554542857900138e-05
584,4.0,0.543052,2087.5,2280.1,1757.9,881.7,1398.4,0.1293226,0.08632363351921375,0.00041909004680368994,0.00185992728054137,-0.006062099999999999,1.77351142564623e-05
585,2.0,0.270443,1660.8,2087.8,1950.2,550.9,1536.9,0.1295298,0.08646061530844892,0.00036318406855725,0.0020512252843620502,-0.0060948,9.63383151117227e-06
586,4.0,0.295965,2147.1,1590.4,2447.6,410.9,1179.5,0.12968960000000002,0.08657087713224505,0.00036712636955104196,0.00190867994979705,-0.006116099999999999,1.2999900917783555e-05
587,2.0,0.292325,2010.5,2645.3,1392.7,726.5,1918.8,0.1299317,0.0867566271956054,0.00035609610111420997,0.00241890905501062,-0.006114900000000001,9.33149009263489e-06
588,1.0,0.592109,2366.2,2494.8,1543.2,1028.4,1466.4,0.13021359999999998,0.08687852919202443,0.0003245728674600399,0.0023294296999592234,-0.0062177,9.924233839364556e-06
589,0.0,-0.24570799999999998,2099.9,1247.5,2790.5,263.8,983.7,0.1301178,0.08681981931613451,0.00032228810709925996,0.00245991107909993,-0.0062028,9.38941203066781e-06
590,1.0,-0.591819,1999.4,2595.9,1442.1,1080.6,1515.3,0.1298522,0.08665811016883422,0.00031967120819033996,0.00248438026810377,-0.0061482,1.8948875965638545e-05
591,1.0,-0.288136,1931.4,917.3,3120.7,229.4,687.9,0.129774,0.08662418681822591,0.00035928368693815996,0.00238415589361117,-0.0060906,2.594456192812186e-05
592,2.0,-0.4159149999999999,2097.1,1597.2,2440.8,565.7,1031.5,0.1295852,0.08650810562360717,0.00034715612694124,0.00232012481353328,-0.006027599999999999,3.504734311842631e-05
593,0.0,0.519166,1709.8,1423.6,2614.4,534.8,888.8,0.12975730000000002,0.08664944621874905,0.0002809942692772901,0.00213372238531775,-0.006020900000000001,3.116255243212128e-05
594,5.0,-0.314661,2588.8,2164.3,1873.7,599.7,1564.6,0.1295697,0.08651879104802254,0.00021225648955380997,0.00206141376828619,-0.006018500000000001,3.0423241452200634e-05
595,0.0,-0.21735699999999997,2047.0,365.1,3672.9,64.8,300.3,0.12953540000000002,0.08648590986471053,0.00027484973356009995,0.00208461115752625,-0.0060222999999999995,2.9041963325076652e-05
596,2.0,0.289077,2168.6,2315.8,1722.2,635.2,1680.6,0.1297441,0.08661196256573464,0.00031580170432026,0.0020128779895460798,-0.0060447,3.0369846591451988e-05
597,0.0,-0.25331,1872.2,1253.6,2784.4,273.9,979.7,0.1296503,0.08655022360056039,0.00031624577895176,0.00203171012414867,-0.0060182,2.750386909926733e-05
598,4.0,0.6443,2325.6,2006.1,2031.9,833.4,1172.7,0.12987710000000002,0.08668841803270552,0.00021456675199816002,0.00197891932022591,-0.006034599999999999,2.616021794798135e-05
599,3.0,0.663407,2282.9,2896.0,1142.0,1321.1,1574.9,0.130201,0.0868865315882113,0.00025756873484696,0.0024689189806593077,-0.0059682,5.401829804795046e-05
600,4.0,-0.65719,2772.8,2615.0,1423.0,1149.9,1465.1,0.1298962,0.08681037280065515,0.00015719660711197998,0.0024044017229933002,-0.005959300000000001,3.926488989058278e-05
601,2.0,0.677466,1789.7,3210.6,827.4,1567.5,1643.1,0.1302742,0.0870947063264019,0.00028326156888728687,0.00250813242497565,-0.0060407,5.322944480602491e-05
602,4.0,-0.364048,2498.0,1128.4,2909.6,329.5,798.9,0.13015110000000002,0.08698508962256249,0.00029246083462908994,0.00261936477113721,-0.006075700000000001,4.997529295326492e-05
603,5.0,-0.426686,2069.6,2330.8,1707.2,789.2,1541.6,0.1299646,0.08689279363393726,0.00032544668051573563,0.0026700133458285704,-0.006100900000000001,5.115852053983744e-05
604,2.0,-0.276193,1544.3,2685.0,1353.0,710.4,1974.6,0.1296398,0.0866479640695567,0.00026852349860937997,0.00287986397727773,-0.006091,4.993896259386757e-05
605,1.0,-0.787818,1775.6,2620.8,1417.2,1252.0,1368.8,0.1294614,0.08662337507142207,0.0003614911449633906,0.00294928811776576,-0.005977400000000001,4.416038295172162e-05
606,2.0,0.47640200000000005,1811.6,2353.7,1684.3,928.3,1425.4,0.1297761,0.08687314519113856,0.0003926423250337485,0.00311604775575457,-0.0060326,2.7284057016503086e-05
607,1.0,-0.716082,2226.5,2219.0,1819.0,1025.2,1193.8,0.1296077,0.08681051428722897,0.00031922160678679,0.00313702736456528,-0.0059535,4.411501323202275e-05
608,5.0,-0.503221,2033.4,2112.8,1925.2,796.5,1316.3,0.129434,0.08665061646643721,0.0003087201042651899,0.0029872284039458162,-0.005989900000000001,3.4775923814820545e-05
609,5.0,0.320106,2490.5,2494.4,1543.6,665.9,1828.5,0.1296095,0.08677380751452649,0.00047646966119584003,0.00303106140499163,-0.005981200000000001,3.8089949236330896e-05
610,4.0,0.795291,2631.9,2946.4,1091.6,1425.8,1520.6,0.1299601,0.08688857826500396,0.00048224218372566903,0.00309316074618337,-0.0060182,2.7300630013021474e-05
