Unnamed: 0,Unnamed: 0.1,id,user_activity,pol_interest,privacy_preference,user_satisfaction,issue_0,issue_1,issue_2,issue_3,issue_4,issue_5,pol_inclination
0,0.0,0.0,0.7391478,0.49116799999999994,0.5165504000000001,0.0,0.09759341332743565,-0.020860932970827778,0.09818591774880638,0.06328432907211785,-0.04868237625358151,0.19305905362650014,0.06376323409174177
1,1.0,1.0,0.9136533,0.5390064,0.44907579999999997,9.04e-05,-0.056507870374086076,-0.19794025116309386,-0.1880104071161597,-0.34662814101417505,-0.039028343428171096,-0.10420798019872105,-0.15538716554906776
2,2.0,2.0,0.8397997255555556,0.5410507,0.5450124,-0.00100197444444445,-0.029665157485381753,-0.056182132438679575,0.04530360475557628,0.08614911370236793,-0.039312468607311774,0.057005466389443,0.010549737719335681
3,3.0,3.0,0.8894616,0.4779268,0.48262479999999996,0.0,-0.18943836510606543,-0.000298504409774121,-0.13322529438529496,-0.15868682694927252,0.1689255008336344,-0.012217801547583841,-0.05415688192739274
4,4.0,4.0,0.8690049706031747,0.49642590000000003,0.5308549,-0.02256309939682539,0.06611946963099355,0.03850912001847614,0.07116620037114343,-0.1070201226053171,0.07293677973169672,0.18622210234392272,0.05465559158181925
5,5.0,5.0,0.9558805610000001,0.49813450000000004,0.48347489999999993,0.0050322109696969795,0.11164024195796592,-0.06560365770765045,0.08671218027398706,0.14457651301052268,-0.10841223030381383,0.09156276245302272,0.043412634947339004
6,6.0,6.0,0.9740800999999999,0.46327759999999996,0.5751061,0.053992020833333335,0.012914767005503041,-0.04147735933420801,-0.40464389217578356,-0.015107301305786719,0.13829185740069572,0.07626887750149318,-0.0389588418180144
7,7.0,7.0,0.9733030471372377,0.4791098,0.5089243999999999,-0.0009170945294289,-0.020960777133798646,-0.1327799398418993,0.07084050451865112,-0.1798718733772004,-0.007664257679002068,-0.06509260917547845,-0.05592149211478795
8,8.0,8.0,0.9090173,0.42101879999999997,0.4730238,0.03142982166666667,0.036438819537966086,0.0639642381362551,-0.10853654460897963,-0.03602794339481567,0.011683834908363696,0.03592724156756205,0.0005749410243919506
9,9.0,9.0,0.8592255999999999,0.45067969999999996,0.5243046,0.00146791871794871,0.07143299636836695,0.03617769026524187,-0.044054786575512164,-0.14806872647288388,-0.02291770294706355,-0.12088771141951087,-0.03805304013022695
10,10.0,10.0,0.7786228108333333,0.4557112,0.46966359999999996,0.0017005658333333403,-0.03362170491234806,-0.1576524169770375,0.05343056819898978,0.13494251839995222,-0.028033199494483907,-0.19746318287672268,-0.03806623627694169
11,11.0,11.0,0.8453756800000001,0.5303027,0.5180597,0.01143926,-0.08687400000000003,0.142888276047103,0.006899985934076374,-0.02714008108655863,-0.010740600000000027,-0.07981080000000003,-0.009129536517563241
12,12.0,12.0,0.9623689799999999,0.5437758,0.47090920000000003,0.012472259999999999,-0.026474268971291813,-0.00799300000000001,-0.08969040000000002,0.12104179999999995,0.09608359999999999,0.0698915008094658,0.027143205306362318
13,13.0,13.0,0.9074189,0.398731,0.5201727,0.038687280000000004,-0.07353814561113092,0.08473288259076937,-0.23068351414413243,-0.06473119405812856,0.1048959074121369,-0.1322867149607953,-0.05193512979521349
14,14.0,14.0,0.7135815950909091,0.49286909999999995,0.44934979999999997,0.005171595090909081,-0.03201334241574129,0.06340246649021707,0.012209700143280003,0.17327259152868896,0.11738606948440863,0.09643649923584965,0.07178233074445048
15,15.0,15.0,0.7875589599999999,0.4911947,0.5388776,0.0038473999999999895,-0.0625464,-0.018463399999999953,0.01653598595167973,0.004030371277226664,0.0676434906889095,0.07784367166567527,0.014173953263915188
16,16.0,16.0,0.7885053275,0.4544976,0.4748289,-0.0007999724999999999,0.10007522130343567,0.06570410821125541,0.13884882221400335,0.03448410380059106,-0.05467470571134799,-0.058065231432665856,0.03772871973087859
17,17.0,17.0,0.8945117,0.5116657,0.5073251,0.0010069710000000002,0.02821842680609186,-0.005571898601277869,0.1454293887118409,0.15688862459363084,0.026980443100108647,0.10209799886746218,0.07567383057964275
18,18.0,18.0,0.8984947099999999,0.4311876,0.4486047,0.0035633400000000008,-0.046032993189868046,0.006694044260547749,-0.01024352705376951,0.05452539999999999,0.023264813739528302,-0.038321000000000036,-0.0016855437072602405
19,19.0,19.0,0.866865770560606,0.4869986,0.5414831999999999,0.00356805389393938,0.032214262219501924,0.011584751282383319,-0.07658789034301518,0.2895529304921561,0.06613458299896119,-0.1358262569181843,0.03117872995530051
20,20.0,20.0,0.8404659114285714,0.3922417,0.46605109999999994,0.07289702042857141,-0.06454286606529538,-0.12325599178610888,-0.013687295115437268,-0.1049756362148341,-0.17588724241068104,-0.03790308883075284,-0.0867086867371849
