Unnamed: 0,party_mentioned,post_stance,author_id,num_of_agents_received,num_of_agents_not_received,num_of_spreader_agents,num_of_disinterested_agents,network_polarization,net_polarization2,network_homophily,network_homophily2,network_polarity,user_satisfaction,user_activity
76,4.0,0.505494,2014.9,2487.7,1550.3,1059.3,1428.4,0.1188793,0.0768640937900534,-0.0006306774869021905,0.00130599305889773,-0.0057727,0.00012453253803559097,0.8764269220146476
77,5.0,0.41513,2122.6,3205.9,832.1,1221.0,1984.9,0.1191457,0.07703088108734789,-0.00035928337949679863,0.0017309295629663317,-0.005749,0.0001406781861672855,0.8764417900760488
78,2.0,-0.426455,2417.1,2217.2,1820.8,872.7,1344.5,0.11899889999999999,0.07695509966692643,-0.0003686828494874029,0.0013871601332169218,-0.0057338,0.0001452347146771986,0.8764462476439288
79,5.0,-0.271491,2076.8,2166.3,1871.7,569.7,1596.6,0.1189009,0.07689474462707567,-0.0003643876652914235,0.00133080051608858,-0.0057326,0.00014671265899105708,0.8764479983545006
80,1.0,-0.600844,2029.4,3273.7,764.3,1622.9,1650.8,0.11868129999999999,0.07687254963197503,-0.0002884912580480599,0.0014180334989274956,-0.00569,0.00014038171993659973,0.8764508814702583
81,0.0,0.826338,2173.4,3631.0,407.0,2073.9,1557.1,0.1190512,0.07705806118827167,-0.00040149548475539,0.0013177720995454299,-0.0056741,0.0001344664149754616,0.8764330350011447
82,1.0,-0.335564,2010.5,2161.2,1876.8,680.8,1480.4,0.11888479999999998,0.07697083886333862,-0.00023436779820913,0.0014402405680408784,-0.0056508999999999995,0.0001395174350456631,0.8764360197746035
83,0.0,-0.552554,1939.8,3086.8,951.2,1383.2,1703.6,0.11865270000000001,0.07689494070015661,-0.00029587817301717,0.0016936654148874402,-0.005655200000000001,0.00014116963708206534,0.8764360197746035
84,1.0,0.669822,1956.8,3163.9,874.1,1645.9,1518.0,0.11904440000000001,0.07709560689658128,-0.00026433484278793,0.0014977800202626,-0.005724099999999999,0.0001452534205707685,0.8764170724227425
85,5.0,-0.51065,2641.7,3634.3,403.7,1636.0,1998.3,0.11878079999999999,0.07690873589423748,-0.00022599090997246917,0.0011509694243288537,-0.0057220000000000005,0.00014040396387000412,0.876413561974317
86,1.0,-0.624921,1803.7,2845.5,1192.5,1432.8,1412.7,0.1185761,0.0767820998570661,-0.0005881204348289,0.00088500484576069,-0.005645,0.00014632233665203112,0.876397903249385
87,5.0,0.368528,2239.6,2643.2,1394.8,922.7,1720.5,0.11877659999999998,0.07689932824370163,-0.0005166334514442001,0.0009689265855620901,-0.005635900000000001,0.00014810100732253097,0.8764205817465378
88,4.0,0.780724,2465.8,2965.9,1072.1,1646.4,1319.5,0.1191035,0.07715922268798706,-0.00045012611023143994,0.0009617354047272298,-0.0056294000000000005,0.00013898134923395376,0.8764045461931831
89,2.0,-0.561024,2051.3,3172.7,865.3,1520.7,1652.0,0.11889160000000001,0.07706656211696708,-0.00048230869736434,0.0009069845063622,-0.0055223,0.00014540286586347894,0.8763972945900635
90,0.0,0.534075,2452.0,2229.6,1808.4,966.6,1263.0,0.11910639999999999,0.07717692597669942,-0.00041616460857387994,0.00096882825735488,-0.005538099999999999,0.00013366383528659788,0.8763898764337541
91,4.0,0.41089000000000003,1582.3,2746.7,1291.3,1010.2,1736.5,0.11937420000000001,0.07739517697826653,-0.00042319968287676455,0.00105275574494323,-0.0055478,0.00012313679801571293,0.876389721844128
92,2.0,0.42807399999999995,1572.4,2409.5,1628.5,940.9,1468.6,0.1195768,0.0775464878007864,-0.00046077194761195343,0.0011523766507799365,-0.005599100000000001,0.00011814963910671886,0.8763965232429891
93,2.0,0.344684,2586.9,2243.7,1794.3,725.7,1518.0,0.1197248,0.0776116112552443,-0.00054178234581186,0.0011190730467110685,-0.005638799999999999,0.00011794992243570797,0.8763971142009408
94,1.0,0.6983,2141.0,3538.0,500.0,1881.2,1656.8,0.1201288,0.07781639644471902,-0.0002705989720907001,0.0011804365444904868,-0.0057062,0.0001303222553672425,0.8763938912571427
95,5.0,-0.568913,1831.0,2775.4,1262.6,1334.8,1440.6,0.11995629999999999,0.07775677387469657,-0.00016295556912886998,0.00111229327578292,-0.005734,0.0001227784874563126,0.876347537100554
96,4.0,0.540474,1723.0,2610.9,1427.1,1154.3,1456.6,0.1201695,0.07783543982107381,-0.00032699836542814,0.001117294996566034,-0.005688299999999999,0.00014229050357362407,0.8763504263197297
97,2.0,-0.320614,2593.1,2221.2,1816.8,683.8,1537.4,0.12005729999999999,0.07774892639416808,-0.00039843590080362,0.001037170517374637,-0.0056565,0.00014432799461335855,0.8763430064509503
98,0.0,0.21735699999999997,1921.1,1303.9,2734.1,263.5,1040.4,0.12012579999999999,0.07779350061738058,-0.00041100394440698004,0.0010294510226400973,-0.005647500000000001,0.00014259765500783842,0.8763400763248876
99,2.0,0.506019,2139.2,2709.0,1329.0,1184.2,1524.8,0.12040200000000001,0.07794937073287703,-0.00026923539364655003,0.00115202850248903,-0.0057457,0.00013817223369018726,0.8763307323536078
100,5.0,0.399902,2182.8,2728.1,1309.9,998.2,1729.9,0.12060850000000001,0.07796484177034567,-0.0002842457284577307,0.00117195379689022,-0.0057145999999999985,0.0001418206569648237,0.8763380266371212
101,0.0,-0.429825,2072.5,1873.1,2164.9,678.8,1194.3,0.1204547,0.07790969717855352,-0.00033596754900506635,0.0013328113421895,-0.0056825,0.0001380097262813124,0.8763287895734917
102,0.0,0.27549,2213.5,1220.7,2817.3,299.6,921.1,0.12054879999999998,0.07795228155628205,-0.00036981689852902,0.0012509798976237199,-0.005692000000000001,0.00013105138538284318,0.8763325282154822
103,4.0,-0.721235,2306.0,3326.7,711.3,1771.5,1555.2,0.12030750000000001,0.0778171200255784,-0.0004708218377603299,0.0012237946440351699,-0.0057325,0.00014890169715626355,0.8764020013122713
104,1.0,0.412498,2504.2,2331.8,1706.2,870.8,1461.0,0.12050399999999999,0.0779101651514488,-0.00038894482922406,0.0013332265512245498,-0.0057856999999999995,0.00014562087780259597,0.8763976113580747
