Unnamed: 0,network_polarization,network_polarization2,network_homophily,network_homophily2,network_polarity,user_satisfaction
0,0.11774180000000001,0.07502859833887991,-0.0009303072099075794,-0.0006250315895502401,-0.005516999999999999,6.646490128980535e-06
100,0.118060041,0.07619801830528837,-8.060817930213995e-05,0.0007131828131347225,-0.005545041,2.1115964548226548e-05
200,0.125377453,0.08100053451900922,-0.0004937972935398536,0.0013568149021774168,-0.005425264000000001,4.440618304557371e-05
300,0.12600418900000002,0.08180034227111609,-0.00074245846732115,0.0007813436832403058,-0.005333095999999999,7.88876678446284e-05
400,0.129191811,0.08436315422892933,-0.0005498667400141028,0.0010362754235585408,-0.005183008,0.00013792506706512744
500,0.128792495,0.08522209713055527,-0.000790637116172993,0.0015317687768265768,-0.0057038160000000004,8.910462865014777e-05
600,0.128763562,0.08588104682334595,-3.123261662814647e-05,0.00183371489074657,-0.006059365,8.068508379696607e-05
700,0.131168456,0.08785190973503054,0.000292593747339479,0.0024917946323563893,-0.005760172,2.7094428096819304e-05
800,0.12937271,0.08734992774088692,-0.00011165366563715952,0.002429013684447624,-0.005242447,0.00012360805690984808
900,0.128993345,0.08734987417510949,6.648240708956509e-05,0.0030516825920414155,-0.005854481999999999,3.1911268488373136e-05
1000,0.13129125,0.0887847387487186,-0.00018178610884021348,0.003769645804241954,-0.006446858,-4.503253004404282e-05
1100,0.131484448,0.08876530815633615,9.944318507774023e-05,0.004061643683012988,-0.006857339000000001,-0.00019991349080497245
1200,0.132418373,0.0891460848973206,0.00013148997952661343,0.004620970593231095,-0.007295835,-0.0004108888842389188
1300,0.133746832,0.09015276095000711,0.00021016052480302605,0.004919036776613966,-0.007363603,-0.00041594013158704086
1400,0.134972558,0.0911666154201734,0.00031310125668470294,0.005405515813976161,-0.007688925000000001,-0.0004572894493077311
1500,0.134616232,0.09137010279571957,0.0005053639991172243,0.005283334584232151,-0.007665981,-0.0006963776076212128
1600,0.135693243,0.09214842485414305,0.0006062072273970393,0.005629006902536362,-0.00788549,-0.0008222308327644674
1700,0.136414072,0.09277598425760201,0.0011964395515643201,0.004946065620626202,-0.008056222,-0.0005699456628114602
1800,0.13659594700000002,0.09293889336695425,0.0008981429017304107,0.004516492313659001,-0.008157996,-0.000413302820195112
1900,0.136253391,0.09282493332273972,0.0006340368033653321,0.005454580471132052,-0.008015678,-0.000315324029328325
2000,0.13470811,0.09201296636002977,0.0007810037080470042,0.005576660432583485,-0.008116011,-0.00025313035169098337
