Unnamed: 0,Unnamed: 0.1,id,user_activity,pol_interest,privacy_preference,user_satisfaction,issue_0,issue_1,issue_2,issue_3,issue_4,issue_5,pol_inclination
0,0.0,0.0,0.737494123594203,0.49116799999999994,0.5165504000000001,-0.0016536764057970999,0.030037157232390456,-0.07466818352880918,0.014089410808514105,-0.05834436844051529,-0.1302054246357513,0.013616756862198414,-0.0342457752836621
1,1.0,1.0,0.9136533,0.5390064,0.44907579999999997,0.0,0.003936841489274931,-0.10307815244271006,-0.0671049797598998,-0.11130605366163915,-0.14393106853922938,-0.13110191465831686,-0.09209755459542004
2,2.0,2.0,0.8408016999999999,0.5410507,0.5450124,0.0,0.003771587332488674,0.132018176643906,0.1757567235286531,-0.08988344049514133,0.030603848878511763,0.029014538862261276,0.04688023912511323
3,3.0,3.0,0.8894616,0.4779268,0.48262479999999996,0.000554807,0.06818384419766636,-0.15988622480978065,-0.010598498280176815,-0.1916744281350023,0.05270248045726178,0.025998422342506194,-0.03587906737125425
4,4.0,4.0,0.868360845,0.49642590000000003,0.5308549,0.080572654,-0.03794850357203976,0.08819752447455982,-0.10897954194677828,-0.12347661099262386,0.12039863699679423,-0.001343714731931092,-0.010525368295336488
5,5.0,5.0,0.9562432,0.49813450000000004,0.48347489999999993,3.702909090909e-05,-0.07897761141064553,0.010358604699135306,0.08680400492834142,-0.19745133746128246,-0.11526954035083863,-0.07480592318806771,-0.0615569671305596
6,6.0,6.0,0.9598843733333332,0.46327759999999996,0.5751061,-0.01187078833333332,0.053598627394158035,-0.21569037800533883,-0.2613846948282991,-0.18439617502123912,0.128909731130267,0.036958317522348086,-0.07366742863468398
7,7.0,7.0,0.9750254254999999,0.4791098,0.5089243999999999,-0.0003269745,0.08008490786763152,0.021695699486525527,0.07613069822042809,-0.3212979818574881,0.10237250124398958,-0.11558100388751022,-0.026099196487737238
8,8.0,8.0,0.89720804,0.42101879999999997,0.4730238,-0.00352666,-0.044788444482259195,0.05527027993964149,-0.07782862866062959,0.020693000553700658,0.06939079169502947,0.006821822585428569,0.004926470271818552
9,9.0,9.0,0.8581028999999999,0.45067969999999996,0.5243046,0.0,0.1725022972552988,0.11860997748830822,0.07873234304237864,-0.03380742973817784,-0.07791109731165458,0.036194392495400254,0.049053413871925564
10,10.0,10.0,0.776749064,0.4557112,0.46966359999999996,0.00044835733333332994,0.08861859384466025,-0.16565067353458968,0.07388828124122147,0.17394906194565185,-0.02136304980689573,-0.09490654250607648,0.009089278530661956
11,11.0,11.0,0.83394002,0.5303027,0.5180597,-0.00482103,-0.08690745243680605,0.1376102755503982,0.004817192519720748,-0.03227,-0.010740600000000027,-0.07981080000000003,-0.01121689739444787
12,12.0,12.0,0.96276472,0.5437758,0.47090920000000003,-4.528e-05,-0.025055562858866343,0.0012597188689250026,-0.08969040000000002,0.12104179999999995,0.09608359999999999,0.05929099999999995,0.02715502600167643
13,13.0,13.0,0.8738712,0.398731,0.5201727,0.0,0.06896729923214147,0.21128873118683417,-0.11936262291786288,-0.1667701486607909,0.02905424678279476,-0.0041497131627864035,0.0031712987433883456
14,14.0,14.0,0.7088470806666667,0.49286909999999995,0.44934979999999997,0.00043708066666666,-0.043353824955104904,0.13054450039560964,0.01985707914272287,0.09972042071714216,0.07377973855705565,-0.06610125232708038,0.03574111025505746
15,15.0,15.0,0.7900406999999999,0.4911947,0.5388776,0.00204478,-0.0625464,-0.018463399999999953,0.019814400000000003,-0.0026439589179932505,0.061769799999999986,0.07673919999999992,0.012444940180334449
16,16.0,16.0,0.7938312644444444,0.4544976,0.4748289,0.00452596444444444,0.07284426664404314,0.028258396193141154,0.008084818245688274,0.13892962049384444,0.07535416168174197,0.016194965483076383,0.0566110381235892
17,17.0,17.0,0.8950309623076922,0.5116657,0.5073251,0.0009525973076922898,0.08771897615815555,-0.004002250501249955,0.38059101886654073,-0.004955084316890656,0.013600404443371818,0.11025169273282516,0.09720079289712542
18,18.0,18.0,0.8988477500000001,0.4311876,0.4486047,0.008098039999999999,-0.05014800000000001,0.005434999999999968,-0.016651400000000028,0.06183103702088098,0.024426496205161758,-0.038321000000000036,-0.0022379777956595516
19,19.0,19.0,0.8665619369230768,0.4869986,0.5414831999999999,0.01673856948717949,0.019740807515772372,-0.029188461931221703,0.02237431554085358,0.11650856886469219,0.1936502760110622,0.01699121287231289,0.05667945314557854
