,Unnamed: 0,id,user_activity,pol_interest,privacy_preference,user_satisfaction,issue_0,issue_1,issue_2,issue_3,issue_4,issue_5,pol_inclination
0,0,0,0.561842,0.560056,0.44025200000000003,0.0,-0.023230813252385556,0.046551669485353775,0.1359540753792261,-0.031617496984896125,-0.05363422060771109,0.04747547485115004,0.020249781478456193
1,1,1,0.49995,0.246148,0.584624,0.0,0.24707786968579978,0.06383468904947219,-1.0,-0.7868135973891156,0.04819710491777711,-0.06025075545810968,-0.24799244819902935
2,2,2,0.6476069999999999,0.589209,0.29470799999999997,0.0,0.1917728524470354,0.32907939091587834,-0.053728,0.11795400000000013,-0.8160168074060639,-0.03281199999999995,-0.043958427340525
3,3,3,1.0,0.520371,0.386861,0.0,0.38415765570838944,-0.01778137362430697,0.6691957105781887,-0.6475466946101786,-0.601940118149006,-0.039965999999999946,-0.042313470016152245
4,4,4,0.8894989999999999,0.4691,0.742355,0.0,0.011531993665027343,-0.22068177968968153,-0.2261002244978727,-0.026818150162850524,-0.444934,-0.11259600000000004,-0.16993302678089625
5,5,5,1.0,0.7242850000000001,0.667549,0.0,0.0014365198007275266,0.004509481981521861,0.9187265792784642,0.014691741214364298,-0.17163383011142516,-0.3266817261598951,0.07350812766729294
6,6,6,1.0,0.522899,0.398244,0.0,0.38127999999999984,-0.21836399999999997,-0.588296,0.34075999999999995,-0.28765599999999997,-0.43445,-0.13445433333333337
7,7,7,0.830584,0.694214,0.547154,0.0,-0.00010386754649451511,-0.005658383001922739,0.9218022931605498,-0.18331836206403376,-0.8,-0.2751168271931302,-0.0570658577741719
8,8,8,1.0,0.42427,0.6498109999999999,0.0,0.0042486532900996785,-0.3843624538352209,-0.48913999999999996,0.00924999999999998,0.012668706778105346,-0.15813154733752957,-0.16757777351742423
9,9,9,0.708544,0.48532700000000006,0.397779,0.0,-0.9360943442509395,0.03957159729278481,1.0,0.10959063074015934,-0.014571398957400701,0.03206019620229697,0.03842611350448349
10,10,10,0.28607899999999997,0.25190300000000004,0.386067,0.0,0.06017541113175071,-0.013368000000000048,0.1817660000000001,0.10978,0.18076061768587207,-0.439348,0.013294338136270465
11,11,11,0.7197528,0.64612,0.294198,0.018414800000000002,0.08187600000000006,0.28891599999999995,-0.457984,-0.11927999999999996,-0.14327307711468573,-0.527466,-0.14620184618578094
12,12,12,0.9544736,0.631206,0.39159099999999997,0.0185886,0.12203600000000005,0.23641999999999985,-0.12764399999999998,-0.2997629127241816,-0.13263599999999998,0.174188,-0.004566485454030276
13,13,13,1.0,0.415858,0.25314200000000003,0.0,-0.5331600768294891,0.10992390052554671,0.09093399999999983,0.0017093286748089548,-0.8343483666666667,0.24975061097911025,-0.15253176721944833
14,14,14,0.7361817333333334,0.518257,0.672744,0.05767373333333334,-0.22021245972629117,0.10738532147268584,-0.2447635183199024,0.24468081914318318,-0.16516981636755748,-0.22432729891560543,-0.08373449211891458
15,15,15,0.5809312,0.457162,0.821471,0.0232252,0.19166400000000008,-0.47266199999999997,-0.37743,0.010611161165561265,-0.045878000000000085,0.11592800000000004,-0.09629447313907309
16,16,16,1.0,0.48457,0.522413,0.0097403,0.06741521969234579,-0.2542458079277026,-0.197516,0.011792000000000023,-0.11199268544109152,-0.31593399999999994,-0.13341354561274138
17,17,17,0.869668,0.6444840000000001,0.342868,0.0,-0.003825999999999996,0.023903006263199827,-0.10895421114294918,-0.251501853272159,0.017239293746989195,0.14390400000000006,-0.02987262740081986
18,18,18,0.5145005,0.404343,0.337437,0.012584500000000002,-0.050549999999999984,0.3192313938670111,-0.15014000000000005,-0.15266599999999994,0.06492799999999987,-0.278826,-0.041337101022164834
19,19,19,1.0,0.872951,0.483493,0.10988102142857144,-0.11004646155487086,0.11893779645988949,0.88159189743959,0.06897667983877845,0.039185282605136686,-0.0462228027927504,0.15873706533262888
20,20,20,1.0,0.406296,0.356394,0.0,0.14835425796556542,-0.10733157462117135,-0.006628000000000078,-0.19418247852944123,-0.489065808222158,0.5103808023635632,-0.023078800173940334
21,21,21,0.884164,0.583645,0.594865,0.0,0.17146879694234024,-0.047630977032361965,-1.0,-0.24682234251163213,0.006458619354448282,-0.049796696066891286,-0.19438709988568278
22,22,22,1.0,0.199174,0.32699,0.0,0.9194015993491893,-0.10283440836492304,-0.061026508255300614,-0.560954,-0.44198,0.11614199999999995,-0.021875219545172398
23,23,23,1.0,0.628468,0.641926,0.0,0.2989220479517007,0.18278718331203847,0.4757978073510231,0.052278268778875765,0.6532519999999999,-0.023307752769966536,0.2732882591039452
