,Unnamed: 0,id,user_activity,pol_interest,privacy_preference,user_satisfaction,issue_0,issue_1,issue_2,issue_3,issue_4,issue_5,pol_inclination
0,0,0,0.491394,0.720718,0.572256,0.0,0.00047262056200311764,-0.0014913853818762507,0.06389028223019258,0.028443169494448972,0.5822307635092174,-0.0995069486092112,0.09567308363412912
1,1,1,1.0,0.307649,0.529724,0.0,0.005680093997518454,0.010730883264778359,-0.07273872568466794,-0.8828248866274194,-0.02740128775360876,0.025361956564084027,-0.15686532770655254
2,2,2,1.0,0.637689,0.375124,0.0,-0.1389319999999999,0.19418827244001247,0.1599299999999999,0.4231163504376953,-0.165942,-0.016604818700220042,0.07595930069624796
3,3,3,1.0,0.383918,0.529458,0.0,-0.40377807459212695,-0.15747731877831428,0.009837763492097827,-0.6306384623020094,-0.8028118317384711,0.006816255020631087,-0.3296752781496988
4,4,4,0.8563261999999999,0.496882,0.519827,-0.013297800000000002,-0.0524059999999999,0.1124119999999999,0.17366583698234037,-0.4263537983002649,0.0326059999999999,-0.44415821538216227,-0.10070569611668116
5,5,5,0.866606,0.538871,0.670876,0.0,-0.6137475631315958,-0.1925151563101578,-0.9379800263012473,0.7965880612014098,0.70446726286322,0.03888286655537509,-0.03405075918716601
6,6,6,1.0,0.317065,0.628633,0.0,0.15507985263719526,0.3327718663947795,-0.2284440000000001,-0.2366399999999999,-0.142344,0.1064579999999999,-0.002186380161337554
7,7,7,1.0,0.58511,0.637766,0.0,0.0067214448532587475,-0.0010855309295291146,0.11589334411167558,-0.8099649465061702,-0.2292067699441021,0.035021588492265006,-0.14710347832043366
8,8,8,1.0,0.050993,0.485063,0.0,-0.35243256580638005,0.1781365284597674,0.39471516379978655,0.48102746015991654,-0.341694,0.015846,0.06259976443551507
9,9,9,1.0,0.527912,0.560012,0.0,0.11298379253647178,-0.01764972479210479,0.04719071298283628,-0.6274200162165727,0.00966572057919187,-0.2810674229201114,-0.1260494896383815
10,10,10,0.517138,0.569093,0.264206,0.0,0.7257208104007495,0.0367779999999999,0.45058155069671374,0.607874,-0.29247664496863657,0.1583700000000001,0.2811412860214711
11,11,11,0.9059976000000001,0.457287,0.600732,0.014174600000000002,0.3604579999999999,0.6757339999999998,0.2177899999999999,-0.151488,-0.760386,-0.2747179861463341,0.011231668975610926
12,12,12,0.961387,0.56764,0.54628,0.0,0.217894,0.32226,-0.0807500000000001,0.4260619999999999,0.0208279999999998,0.022944,0.15487299999999996
13,13,13,1.0,0.304125,0.711472,0.0,0.5362832006432745,-0.27409476390385146,0.29461008246398956,0.005226746808744437,0.08614803476071965,-0.7697540021879,-0.020263450235837217
14,14,14,1.0,0.479128,0.587852,0.0,-0.02157286795277527,0.06017081972334143,-0.19218562571554423,0.9572800112102745,0.0646956407764391,0.22076933672102128,0.18152621912712616
15,15,15,1.0,0.456627,0.550846,0.0,-0.07389,-0.36704479879233387,0.354146,0.32494,-0.012518,0.0900179999999999,0.05260853353461101
16,16,16,0.664544,0.328355,0.494468,0.0,-0.06790574153802775,-0.004848,-0.000128,-0.20772311596002738,-0.037217255536652324,-0.03868938977175781,-0.05941858380107754
17,17,17,1.0,0.51005,0.538217,0.0,0.30177083641432667,0.19697560813355114,0.037800517879412826,0.5672470872439896,-0.05825771413859106,0.10009300467263584,0.19093822336755414
18,18,18,0.8622487,0.736692,0.436718,-0.0140403,0.497878,0.0045279999999998,-0.11648,-0.057432,-0.332632,0.099189360811059,0.0158418934685098
19,19,19,0.851341,0.599072,0.380361,0.0,0.3022746174017413,-0.02047940050713193,-0.05834814579431883,0.7545170223742552,-0.08299340425792606,-0.16512020797378243,0.12164174687380619
20,20,20,0.904617,0.400654,0.54931,0.0,-0.036089219286495805,0.023172338713304125,0.12794526983922969,-0.109305518634446,0.1479379999999999,-0.3021082154524327,-0.024741224136806805
21,21,21,1.0,0.410583,0.732716,0.0,0.0012030302272032743,-0.005869258216343411,0.0017545258616558281,0.11289483548724852,0.08026096211154846,-0.00018481894639424054,0.0316765460874864
22,22,22,1.0,0.342869,0.474129,0.0,0.0028563046435347086,0.3040421844048226,0.415796790512706,-0.17494319810261794,0.4980305551905067,0.07424023463304802,0.186670478547
23,23,23,0.781059,0.551005,0.552715,0.0,0.0001919999999999,-0.12376342594293294,0.11956201013196427,0.599109460965271,-0.01113321722207988,-0.16889377143940076,0.06917884274880359
24,24,24,0.758049,0.53023,0.42863,0.0,-0.09795806715919111,-0.4469805827823787,-0.3250112044105692,-0.144732,-0.12594846915359553,-0.025802730237605535,-0.19440550895722333
25,25,25,1.0,0.623948,0.606059,0.0,-0.2253132477412132,0.002652886109701909,-0.006191358256048694,0.7529306783341657,0.03605142807120547,0.0005158508686019525,0.09344103956440218
26,26,26,1.0,0.578135,0.4634,0.0,0.0028757363934105024,0.0051248614810934096,-0.01506430587231839,-0.003804874846991395,-0.037675444184758225,-0.9197488841216306,-0.16138215185853244
27,27,27,0.897665,0.740387,0.434725,0.0,0.2684171717006771,0.14232724814923195,-0.2112,-0.154278,-0.008875857648137774,0.007334772462616018,0.007287555777397884
28,28,28,0.7645097000000001,0.40229,0.64462,0.10010170000000002,-0.04664511566361945,0.02077806984739483,1.0,-1.0,-0.03008237647058823,-0.6132054679695967,-0.11152581504273494
29,29,29,1.0,0.456806,0.414806,0.0,0.3652734717443659,-0.4192690345013978,0.4059773258877284,0.02430211837133077,-0.16020688267818886,-0.11616102189866873,0.016652662820861617
30,30,30,1.0,0.662191,0.607252,0.0,-0.4884422437506672,0.14629110599336,-0.05666430010805856,-1.0,-0.10003637631010671,-0.5096939027848507,-0.33475761949338717
31,31,31,1.0,0.483296,0.74006,0.0,-5.3255516855726936e-05,-0.23298566441764604,-0.013063069138217823,-0.00538507647939122,0.0142031642402201,0.13149270546585468,-0.01763186597433934
32,32,32,0.932373,0.480797,0.613981,0.0,-0.1896139999999999,0.2310079999999998,0.2762339999999998,0.1703380000000001,0.088092,-0.0404879999999999,0.08926166666666664
33,33,33,1.0,0.934403,0.473758,0.061491800000000006,-0.09282176574887058,0.1073699999999999,-0.2386479999999999,0.0433419999999999,-0.45771,-0.279946,-0.15306896095814512
34,34,34,0.57820118,0.44566,0.606058,-0.0076028200000000015,0.2875578500278785,-0.08977363235535157,0.34854348818724656,-0.07409236863704545,-0.6581879139202325,-0.60610178942096,-0.13200906101974408
35,35,35,0.885332,0.589823,0.580205,0.0,0.102686,0.6577219999999999,0.5118799999999999,0.125324,-0.055594,-0.031104,0.21848566666666666
36,36,36,1.0,0.301184,0.243194,0.0,0.36238628034736825,-0.2633860000000001,0.5652056653838528,0.21998647932459564,-0.5351275710696186,0.4738063576146283,0.13714520193347102
37,37,37,0.868069,0.532587,0.585118,0.0,-0.0149319999999999,-0.033342,0.063064,-0.173524,-0.25516,0.161748,-0.04202433333333332
38,38,38,1.0,0.635688,0.638168,0.0,-0.04372329533050931,-0.49049664242147534,0.4745230015160271,0.1183199999999999,-0.07550824537858727,0.03519657640386642,0.003051899131553589
39,39,39,0.734684,0.397169,0.519244,0.0,-0.24900760723843493,0.008773852108630015,0.005258517585279468,-1.0,-0.22731589466839836,-0.10811724331972546,-0.26173472925544156
40,40,40,0.946891,0.486437,0.535725,0.0,-0.07055298504993263,0.03352725466944212,-0.015327761598761369,-0.8704435697200965,-6.121885274662509e-05,-0.005908074345608591,-0.1547943924829506
41,41,41,1.0,0.503941,0.398109,0.0,0.23531064233165197,-0.2567297283077275,0.30408062453389706,-0.014662271574514107,-0.12500090684499904,-0.0419358331326022,0.016843754500951026
42,42,42,1.0,0.464207,0.670006,0.0,-0.1206499999999999,-0.14385,0.2206639999999999,-0.080582,-0.039744,-0.1418299999999999,-0.05099866666666666
43,43,43,0.933585,0.299025,0.491093,0.0,-0.2619559999999999,-0.012406,-0.110142,0.10965,0.01533,-0.0639299999999999,-0.053908999999999964
44,44,44,1.0,0.529637,0.4164,0.0,-0.0278339999999999,0.1113999999999999,-0.3246260000000001,-0.409454,-0.22926,-0.2269074045495974,-0.18444690075826622
45,45,45,0.781888,0.446423,0.768609,0.0,0.33827029032193423,0.1710117619799609,-0.21284323225215018,0.232062,-0.13391227908156314,-0.02732626339497643,0.061210379595534235
46,46,46,0.778642,0.468267,0.313942,0.0,0.46785756264523404,0.1681659999999998,-0.538698,0.224056,-0.2167960000000001,-0.1264119999999999,-0.0036377395591276895
47,47,47,0.7001493,0.500331,0.519852,-0.059315700000000006,0.2712540000000001,0.1949399999999999,0.1642679999999998,0.337812,-0.661162,-0.3442120385217135,-0.006183339753618945
48,48,48,0.734027,0.791267,0.516109,0.0,-0.0039765065774177814,0.021396278121480004,0.00780139089601206,0.42350423954041827,-0.2130405107665628,0.2074660914340708,0.07385849710800009
49,49,49,0.785064,0.766999,0.310866,0.0,-0.23236157118476233,-0.026219260564852187,-0.165196,0.0294719999999999,-0.258695545621405,-0.09533490710689646,-0.12472254741298601
50,50,50,0.803774,0.738832,0.397385,0.0,0.04161143821074675,0.05068043090781102,0.6469821964526434,0.11275663652361533,-0.14041274159883402,-0.16749603350020525,0.09068698783262956
51,51,51,1.0,0.643386,0.612271,0.0,0.32989031645879374,-0.013548235603918296,-0.023783775812327046,-0.03401480095603454,-0.16131978799601374,0.017138029019425585,0.01906029085165429
52,52,52,0.8949802499999999,0.37001,0.751359,0.11095524999999999,0.1442920000000001,-0.0778700000000001,0.3200137024143085,-0.117414,0.1598959999999998,0.27860324397509834,0.11792015773156776
53,53,53,1.0,0.810499,0.326927,0.0,0.14055287720533483,-0.0574961904749276,0.07942215452431645,0.0018340568662258971,0.007611499132759464,0.04738199602815345,0.036551065546977075
54,54,54,0.714341,0.453171,0.34169,0.0,-0.12074452883878865,0.008425494700871325,-0.02533489251757351,0.1150824323719597,0.14050825900211622,0.4871450613140196,0.1008469710054341
55,55,55,1.0,1.0,0.441923,0.0,0.10047263314285423,0.03928958488019857,0.06875788616252322,0.20099167450432842,-0.35154629111480173,0.100916,0.026480247929183787
56,56,56,0.934191,0.435245,0.519869,0.0,0.2278422338506068,-0.0858314925076743,0.020890778274189854,-0.15969310426751773,0.48013310574801854,-0.012245374490117665,0.07851602443458426
57,57,57,0.9791073666666666,0.667231,0.60041,0.0006643666666666663,0.5074957889926177,-0.008875741657195419,0.1749178150564506,0.11483339672157089,0.4717039972499501,0.5454662987095785,0.30092359251216205
58,58,58,0.8103253181818182,0.57153,0.443233,0.0035733181818181827,-0.3167845994098203,-0.5786939411931015,0.294954717213688,-0.464755151780947,-0.09219599627741609,-0.19401950949260302,-0.22524908015669998
59,59,59,1.0,0.469175,0.81107,0.0,-0.5070586093047675,0.0011821591355166815,-0.4734173265972962,0.0022570129200303254,-0.04372992110874746,-0.3005779840198271,-0.22022411149584853
60,60,60,0.977932,0.580803,0.601792,0.0,0.688191628538155,-0.01427263122308113,0.0192099999999999,0.396252,0.2093319999999998,-0.2628279999999999,0.17264749955251232
61,61,61,0.8231908,0.573935,0.58145,-0.1768092,-0.48816999999999994,-0.03769698682448713,-0.10180596782637896,0.01607,0.0177619999999998,-0.04993105421913717,-0.10729533481166721
62,62,62,1.0,0.567729,0.518788,0.012876866666666667,0.08201406591525331,-0.09712868252830542,0.09343587268580313,-0.0012899421291617252,-0.2719645112281173,-0.1895267174481347,-0.06407665245544379
63,63,63,0.987788,0.622837,0.535068,0.0,0.0846580000000001,0.15887357010490732,-0.3152440000000001,0.0509979999999998,0.17125206492888598,0.10958993305434069,0.043354594681355635
64,64,64,0.855046,0.369565,0.580159,0.0,0.6651843766680843,-0.7375411998147103,-0.1978487525193139,0.041991785714285745,-0.9061437928932865,0.091504,-0.1738089304741568
65,65,65,0.886241,0.544457,0.604829,0.0,-0.008735930656637055,0.0076027688200518695,-0.21389920626544656,0.3261363105880325,0.06861443541991047,0.14768915985687217,0.0545679229604639
66,66,66,0.704737,0.18273,0.395015,0.0,-0.04471,0.7094689494034963,-0.31878881889370764,-0.019688,0.3221656105931555,0.4883740000000001,0.18947029018382402
67,67,67,0.598462,0.476334,0.506812,0.0,0.0006910972069348736,0.0190451795968398,-0.7170452485236414,-0.06365756775932857,-0.017704470160232903,0.0002996566519434529,-0.12972855883124748
68,68,68,1.0,0.750297,0.454737,0.0,-0.280566,0.1872899999999999,0.235052,0.5987819999999999,0.1071039999999998,0.2595720000000001,0.18453899999999993
69,69,69,1.0,0.252581,0.583073,0.0,0.030678604260171383,-0.22519761397753177,0.16595338980677138,-0.031584,0.29994730888488813,-0.16982543874058942,0.011662041705618284
70,70,70,0.930344,0.369137,0.303669,0.0,0.4766780000000001,0.1048379999999999,0.4630039999999999,0.53901,-0.367018,0.1451040000000001,0.226936
71,71,71,0.66074,0.544533,0.62935,0.0,0.2297420000000001,0.3908339999999999,0.1786259999999999,-0.161346,-0.000998,-0.445588,0.03187833333333332
72,72,72,1.0,0.350197,0.644016,0.0,-0.007164965637497266,-0.5042027122529366,0.006850602483005952,0.0005456131804048164,-0.07068712965898158,-0.5023569683889206,-0.17950259337915422
73,73,73,1.0,0.577492,0.760542,0.0,0.34446231485771023,-0.2664997710101241,0.6630391785257607,0.0275152576657125,0.03393833891706824,0.09790690514542694,0.15006037068359238
74,74,74,0.9489621,0.613936,0.522584,0.022777099999999998,0.2052359999999999,0.2710090165351285,-0.135704,0.2819279999999999,-0.7577412144690866,0.5390224856497194,0.06729171461929352
75,75,75,0.724036,0.678648,0.704771,0.0,-0.15794590666525146,-0.5637412892462046,0.012769569957588975,-0.24712,0.007232098369986492,0.014439026162653851,-0.15572775023687113
76,76,76,0.899177,0.374047,0.469574,0.0,0.40645,-0.034862,0.418474,-0.17081370976778634,-0.410452,-0.1711479999999999,0.006274715038702305
77,77,77,0.940491,0.660061,0.495824,0.0,-0.04721490942737756,-0.46266539077377367,0.5093082967725692,-0.5384002050283272,-0.3041301719075144,0.4365421505009302,-0.06776003831058226
78,78,78,0.689144,0.425307,0.347048,0.0,0.2383779999999999,0.1834819999999999,0.102408,-0.1068959999999999,-0.204268,0.181764,0.06581133333333332
79,79,79,1.0,0.611835,0.574088,0.0,-0.522938056103699,0.46292962686915184,0.21173968344319705,0.0006100000000001105,-0.35024589444162135,0.212148,0.0023738932945047697
80,80,80,1.0,0.591259,0.557198,0.0,0.027343682903291273,0.004303847488179163,0.03159728556580142,-0.0004242157248473821,0.004990860267321427,0.014810783737685285,0.013770374039571863
81,81,81,1.0,0.570173,0.576076,0.0,-0.5725472449764553,0.0035795924498796677,-0.6495428557201329,0.029450111441794092,-0.6581550949344185,-0.0950499999999999,-0.3237109152898888
82,82,82,0.775662,0.280634,0.650757,0.0,-0.45771707379820864,0.007934907172714467,0.019002034275250046,-0.02915375443993659,0.46445540000546365,-0.012073896970124526,-0.0012587306258069412
83,83,83,0.958233,0.427263,0.725428,0.0,0.5932817454711312,0.8170505593643955,-0.04244328781113291,0.2817686094412882,-0.2294198307297787,0.10998720533910361,0.25503750017916776
84,84,84,0.778318,0.945893,0.577798,0.0,0.00771591744755562,-0.006489177950293745,0.06923574293385036,-0.9097594248376052,0.10349709074684746,-0.13920627866246457,-0.14583435505368503
85,85,85,0.509351,0.434883,0.557348,0.0,0.4323637681563926,0.08051439928330192,-0.07297939199982563,0.07769785025083975,-0.16859689993249533,-0.06281702369108572,0.04769711701118793
86,86,86,1.0,0.547696,0.563094,0.0,0.18446225776864547,-0.410422,0.0616079999999998,-0.365668,-0.06751620229617851,0.11836836909918447,-0.07986126257139146
87,87,87,1.0,0.605021,0.695955,0.0,0.0019466783069933963,-0.6427353822114956,0.07377194972083033,-0.26788841104387395,0.07706212713352119,-0.03487641821111737,-0.13211990938419035
88,88,88,1.0,0.601907,0.465719,0.0,0.0017779261799406587,-0.674778793951276,-0.001154,0.9448230926236232,-0.017077798773139877,0.14401617670514344,0.06626776713071524
89,89,89,0.711401025,0.505897,0.456727,-0.0012749749999999992,0.25957454362723714,0.03166596413466675,0.4806168684060607,1.0,-0.03331083548433383,0.18258577444197222,0.3201887191876005
90,90,90,0.83925965,0.55868,0.550757,0.02132465,0.36301,0.2876879999999999,0.19725781977838808,0.027976,-0.02843,-0.0489419999999999,0.133093303296398
91,91,91,0.9273801749999999,0.813469,0.392183,-0.072619825,0.0634779999999999,-0.23383236291628753,-0.3427921834603694,0.22969736361346352,-0.3685174487393337,-0.5801258089542618,-0.2053487400761315
92,92,92,1.0,0.445259,0.466202,0.0,-0.03192148771309942,0.050680368960518585,0.2631490742731571,0.08356744511359973,-0.03385501975416653,0.006469352721564042,0.05634828893359558
93,93,93,0.63436755,0.638631,0.478185,0.04528655000000001,0.16355661684274533,0.23360217730153798,0.2289617366296885,0.23454706588922475,-0.288458117023461,0.18397263784918022,0.12603035291481932
94,94,94,1.0,0.342585,0.763353,0.0,-0.5815688023469935,-0.015263141315120562,-0.17384408856586567,-0.13900101148617325,-0.5229161035132595,-0.4973587418708767,-0.3216586481830482
95,95,95,0.5280374333333333,0.507675,0.414847,-0.1360645666666667,-0.30599192384707996,-0.2057737871062148,0.0447699999999999,0.0469519999999998,0.0192459999999998,0.308052,-0.015457618492215858
96,96,96,1.0,0.32035,0.766595,0.0,-0.8576838760923143,0.006596272053198968,0.02741962857672455,0.552444983705157,0.002371174102808349,0.7670735787542737,0.08303696018330806
97,97,97,1.0,0.646062,0.595063,0.0,0.033209625703074314,0.8187608456569433,0.36507966801453723,-0.47013409681281937,-0.5360860000000001,-0.3841009518771911,-0.0288784848859093
98,98,98,1.0,0.355049,0.693669,0.0,0.011090848241621848,0.6199686112715493,0.015027963144583305,-0.01142831850832024,0.47974509652337527,0.5029650110793871,0.26956153529203275
99,99,99,0.949481,0.532723,0.662024,0.0,0.051640623434351676,0.10117498802036243,-0.292383486712065,-0.7189757899008465,-0.09579711222107523,0.0009657262418857615,-0.15889584185623115
100,100,100,1.0,0.563223,0.49657,0.0,-0.33711201782805056,0.2996425716900171,-0.08431751615299245,0.8,0.09969981143857987,-0.03791988514872907,0.12333216066647083
101,101,101,0.768048,0.358198,0.303591,0.0,-0.057837432205231326,-0.3630459339025529,0.06314795883374673,0.47538431653826185,-0.008370421381585579,0.008005328361267966,0.019547302707317794
102,102,102,1.0,0.582063,0.385829,0.0,0.435294,-0.2762420000000001,0.0383379999999999,0.03383,-0.150302,-0.36522,-0.04738366666666669
103,103,103,1.0,0.516802,0.550534,0.0,0.6645069244046755,0.181146143756313,-0.15629518131627435,0.1526274454622066,-0.25541102844183006,-0.127673150960451,0.07648352548410661
104,104,104,0.900411,0.437307,0.352985,0.0,0.04033738114116503,0.013400313775320916,0.045564210431401506,-0.16744616857228461,0.018979609419442788,-0.4562467729798933,-0.0842352377974746
105,105,105,0.604578,0.275219,0.543902,0.0,-0.2561584594536978,0.7509786540256497,-0.14631150564101947,1.0,-0.5066021138713991,0.22984338315182404,0.1786249930352262
106,106,106,0.985672,0.46763,0.765266,0.0,-0.06497077362770612,0.40551634562425715,-0.13559158789285058,0.8653844335868316,0.0007834353931359256,0.002090668389381198,0.1788687535788415
107,107,107,0.811572,0.434232,0.516891,0.0,-0.02646363916914135,0.024550268809084334,-0.016142817776065636,-0.0024267501561425217,0.04529734002653431,0.011426810358715902,0.006040202015497507
108,108,108,0.981462,0.387277,0.632235,0.0,-0.6279765445995076,0.13861107793839303,-0.5989043855890926,0.042284295107120146,-0.07115258973086912,-0.5216584061318581,-0.2731327588343024
109,109,109,1.0,0.533788,0.639138,0.030225283333333332,0.0005020632114527872,-0.2503344598019396,-0.2573486519829803,0.1526118996683768,-0.2973733967822192,0.27605498026495695,-0.0626479275703921
110,110,110,1.0,0.580923,0.632483,0.009126800000000004,0.4048930079963578,0.2698199999999999,0.1027059999999999,-0.12429,-0.07973,-0.13727879648730143,0.07268670191817601
111,111,111,0.773931,0.100976,0.474665,0.0,-0.3154882590047101,0.10402998350448048,-0.06877646741569093,-0.46503065485518996,0.024561871231642357,-0.29659905522627983,-0.16955043029429132
112,112,112,1.0,0.214384,0.474238,0.0,-0.1812859999999999,0.4279599999999999,-0.172448,0.016974,-0.1467980000000001,0.046588,-0.00150166666666668
113,113,113,0.982967,0.353414,0.862895,0.0,-0.635596304471381,0.0114366865216452,-0.7064956841824794,0.009148968731442319,0.2684940916208552,-0.1643051647251204,-0.2028862344175064
114,114,114,0.996958,0.488727,0.57331,0.0,0.10606,0.066492,0.3799839999999999,-0.0196779999999999,-0.116422,0.58223,0.16644433333333333
115,115,115,1.0,0.302461,0.457782,0.0,0.10005961768700262,-0.13588457684642552,-0.031066538433215586,-0.13318356332980907,0.10099189228930609,0.02060336652410365,-0.01307996701817297
116,116,116,0.691035,0.419156,0.338375,0.0,0.06874,-0.022838040232044006,-0.13431689798802582,-0.037630124853770486,-0.023403432659330037,-0.18429255669495065,-0.05562350873802017
117,117,117,1.0,0.851402,0.416577,0.0,-0.02072293506345496,0.4713491399870179,-0.5042658313228786,-0.0024627461372556253,0.011718314112797487,-0.058350869320983906,-0.01712248795745962
118,118,118,0.968176,0.601654,0.128581,0.0,-0.23513558286502373,0.013278914023201707,-0.0675064185258917,-0.052174016900904216,-0.030602,0.09074942757697799,-0.046898279448606674
119,119,119,0.9899851484848485,0.437279,0.83905,-0.010014851515151515,0.28410703590195197,0.0009613537848011545,-0.0005856291543556678,-0.8,0.0011714923934280919,-0.03646049522037695,-0.09180104038242526
120,120,120,0.910878,0.317231,0.721069,0.0,0.3895807577043818,-0.4097359957016725,0.6621843429061438,-0.9423309822091737,-0.4597581271034624,-0.8022565442220224,-0.2603860914376342
121,121,121,0.9359667,0.452568,0.636525,0.2552865,0.5354801094378492,-0.3729657368903115,-0.4203354640740331,-1.0,0.004837404304085496,-0.10091387801260868,-0.2256495942058364
122,122,122,0.9673431,0.387259,0.479744,-0.02734742500000001,0.20241552946623315,0.06865883121385141,0.09590853434475619,0.08118254689286242,-0.0019055569090120489,-0.008372927069757535,0.07298115965648892
123,123,123,0.8701915611111112,0.604188,0.609252,-0.0425024388888889,-0.05022888006350909,-0.20204323361722765,0.15341540803006332,-0.19684297101667753,-0.4348763671225906,-0.127224,-0.14296667396499027
124,124,124,0.7496911999999999,0.85975,0.365188,-0.09298479999999999,0.35888398289884044,-0.02094520009011641,0.37743908895586625,-0.5760116135420467,-0.15961503071135663,0.09813084801451709,0.012980345920950669
125,125,125,0.8839596,0.730489,0.526197,0.0048136,0.08961844396078798,-0.033758,0.11793210522943758,-0.02377015789649843,-0.0054137202841938944,0.6582824884490626,0.1338151932430993
126,126,126,0.4888059,0.61652,0.535796,-0.4933786,-0.1668577416521375,0.1635764993086996,0.41726918940005286,-0.32951120838135917,-0.01923497891042381,0.0121913656927812,0.012905520909602208
127,127,127,0.8819451351587303,0.270986,0.640425,-0.11805486484126981,0.19024764842814498,-0.13513795952095203,0.060692805352566555,0.1515366176060736,-0.144809132298598,-0.02177306402074845,0.016792819257747775
128,128,128,0.930363,0.635165,0.462399,0.0,0.12194671935597891,-0.013574798425127247,0.6217467849758732,0.8260078621074991,-0.020636019524059954,0.08297630472273332,0.2697444755354829
129,129,129,0.812932,0.57608,0.278995,0.0,-0.6608791041658985,-0.213377010646706,0.3181414732527789,-0.170506,0.41478108740364694,0.026245507171928584,-0.047599007830708334
130,130,130,1.0,0.488571,0.667452,0.0,0.273152987039784,-0.1011972123983263,-0.006238677650003327,-0.7284245349130867,0.05620790027220169,-0.003148229072129194,-0.08494129445359329
131,131,131,1.0,0.513001,0.561364,0.0,-0.380304,-0.2621980000000001,0.2301759999999999,-0.328102,-0.064566,0.065226,-0.1232946666666667
132,132,132,0.6729,0.334503,0.484596,0.0,-0.582633922842572,0.02378823425544728,-1.0,-0.5954642507913701,0.31205375189626045,-0.24092364170614863,-0.3471966381980638
133,133,133,1.0,0.776604,0.457324,0.0,0.27958670320031076,0.08625050762034112,0.34281288494367074,0.1926562032020134,-0.0005902027163610449,0.7694969337582449,0.27836883833470333
