,Unnamed: 0,id,user_activity,pol_interest,privacy_preference,user_satisfaction,issue_0,issue_1,issue_2,issue_3,issue_4,issue_5,pol_inclination
0,0,0,0.694367,0.453498,0.463399,0.0,0.18487610361633694,0.1568070451311652,0.12694958793912897,-0.03590892750628569,0.005892119463649101,-0.034690915969844985,0.0673208354456916
1,1,1,0.786099,0.637218,0.345457,0.0,0.003841856385937273,0.008893098622043676,-0.000902,0.11749076423822831,0.09213900570413178,-0.13093036793737642,0.015088726168827435
2,2,2,0.889255,0.505112,0.478552,0.0,0.21214626836988443,-0.864876117306461,0.38976906465089545,-0.01001462227651051,-0.16127426688882734,-0.3560908520765342,-0.13172342092125885
3,3,3,1.0,0.584127,0.451143,0.0,-0.3377077776385758,-0.17542729664349827,-0.18415901170742205,0.778210780291652,0.5683410688041236,0.054208788487134674,0.11724442526556904
4,4,4,0.97996019,0.54586,0.513887,-0.020039809999999998,0.27333980466903296,-0.2116839999999999,0.2016839999999999,-0.4370863123735316,-0.02276922691648721,-0.022154,-0.036444955770164315
5,5,5,1.0,0.523524,0.479983,0.0,-0.016316008240125114,-0.0002375350991578283,0.00590707607704326,0.002368340686793577,-0.4271324856374078,-0.007957286763373428,-0.07389464982937123
6,6,6,0.954391,0.481606,0.77394,0.0,0.042772,-0.162846,-0.244874,-0.2605999999999999,0.3511659999999998,-0.1633493431817887,-0.07295522386363146
7,7,7,1.0,0.586624,0.683371,0.0,-0.23990041203559181,-0.00014749792584649313,-2.0977007989822494e-05,0.006998570318181421,-0.00873378534636237,-0.02213897599795915,-0.04399051299926138
8,8,8,1.0,0.530223,0.384983,0.0,-0.11459645335888871,0.8285198447373486,0.33340828974753906,0.011997501222459395,0.08094,-0.008612734289881876,0.18860940800976275
9,9,9,0.971234,0.371552,0.338944,0.0,-0.014930910595389799,-0.19855248909342005,0.22520727320853176,0.0019293142538265376,-0.10405180643638295,-0.0007896321424412933,-0.015198041800879303
10,10,10,0.776978,0.480744,0.511054,0.0,-0.304494,-0.046516,0.042316,0.040184,-0.29078,-0.1335379999999999,-0.11547133333333331
11,11,11,0.7876928999999999,0.623505,0.522691,-0.0160921,0.153834,0.2904139999999999,0.0199019999999998,0.1733199999999999,-0.110312,0.2203954395713096,0.12459223992855152
12,12,12,0.9757922,0.323643,0.250557,-0.0167168,-0.0240699999999999,-0.087798,-0.2488180000000001,0.696536,-0.193408,-0.37212,-0.03827966666666666
13,13,13,1.0,0.332719,0.554113,0.0,0.02789000531361329,-0.5946268550034881,-0.6628309233933951,-0.4151044554498472,-0.05360243671412053,0.3862543518186005,-0.2186700522381062
14,14,14,0.445963,0.40394,0.580177,0.0,0.20073016869639326,0.11727614273898214,-1.0,0.12297056237490606,-0.035114180335197476,-1.0,-0.265689551087486
15,15,15,0.705202,0.406262,0.442447,0.0,0.066788,-0.07978,0.1220939999999999,-0.1418239999999999,0.0786,-0.458456,-0.068763
16,16,16,0.995572,0.325628,0.343315,0.0,0.18113700175205816,-0.343651640799194,0.0780179999999999,-0.2316631492562481,0.0070939999999999,-0.41050999395162374,-0.11992929704250133
