,Unnamed: 0,id,user_activity,pol_interest,privacy_preference,user_satisfaction,issue_0,issue_1,issue_2,issue_3,issue_4,issue_5,pol_inclination
0,0,0,0.79304,0.635017,0.612504,0.0,-0.0011649630188176156,0.06255747420257127,0.013547837328046243,-0.00048219069409406387,-0.144682083635053,0.10968552592442621,0.00657693335117984
1,1,1,0.890948,0.506548,0.049167,0.0,0.019791910570918027,-0.6916676604982108,-0.0175879999999999,-0.005078594499405481,-0.5852686158570523,0.12168234872476191,-0.19302143525983148
2,2,2,0.896299,0.79435,0.891538,0.0,-0.06908007784405526,-0.03401476708778793,0.029585499239953038,-0.39090107006044406,0.09883162897489342,-0.2836409293403984,-0.10820328601963987
3,3,3,1.0,0.31095,0.440307,0.0,-0.003242509868658719,-0.37526721955946146,-0.038510947172758575,-0.014067111396862446,-0.5475664488476724,-0.0052200000000001,-0.16397903947423562
4,4,4,1.0,0.333905,0.604219,0.0,-0.27612132110185683,-0.25988797173900335,-0.35979280385211815,-0.08797909016542059,0.8775521041383174,0.14119599857817397,0.0058278193096820835
5,5,5,1.0,0.578767,0.268103,0.0,-0.09272952026382544,-0.14708137508163713,-0.40332231425299386,0.5493217698086423,-0.8821571653672926,0.3652446478465757,-0.10178732621842183
6,6,6,1.0,0.427408,0.563965,0.0,-0.2512959999999999,-0.60156,-0.5317259999999999,-0.453656,0.067738,0.2986959999999998,-0.24530066666666664
7,7,7,1.0,0.167153,0.702004,0.0,-0.012772835604080171,-0.03523432200838522,0.39696194653593897,0.015246452670123804,0.006290577248121435,-0.26086823306686846,0.018270597629141728
8,8,8,0.8070331125,0.458762,0.405978,-0.0236498875,0.1073603337934565,0.3667822632272764,-0.259642477326644,-0.0904359999999999,-0.041201194379527045,-0.02928,0.008930487552426999
9,9,9,1.0,0.456452,0.457661,0.0,-0.08436773085998603,0.0003065276170772929,0.05064748207955457,0.10897272803076126,0.011768195742725578,-0.20939407715695663,-0.020344479091137322
10,10,10,0.704801,0.814776,0.418008,0.0,-0.038798,-0.217218,0.086994,-0.201154,-0.1593099999999999,0.19355522917646484,-0.05598846180392251
11,11,11,0.6063412,0.395659,0.469758,0.0592112,-0.131092,0.4700600000000001,-0.4254099999999999,-0.250212,0.0033380394109312136,0.6959519999999999,0.06043933990182188
12,12,12,1.0,0.52861,0.33719,0.0,-0.406872,-0.4942979999999999,0.1779360000000001,0.4277039999999998,0.0600480000000001,0.0742719999999999,-0.026868333333333338
13,13,13,1.0,0.445561,0.46717,0.0,0.5723235330450467,0.2990961316717645,0.09970906805234284,-0.36199139115353335,-0.06050465335026364,0.4299644764809991,0.16309952745772602
14,14,14,1.0,0.569243,0.354262,0.0,-0.14803056318193109,0.1287410776280466,0.09727823562196239,0.0705579999999999,0.2503742368759032,-0.1098660000000001,0.04817583115733015
15,15,15,1.0,0.565632,0.494634,0.0895027,-0.332874,0.5789900000000001,0.0433460000000001,0.027600841118861696,-0.10160661792461592,-0.1696240000000001,0.0076387038657076455
16,16,16,1.0,0.802194,0.296479,0.0,0.5462136190851553,0.04306685793715262,-0.5889887552309796,0.23284576423213144,0.13903317384924693,-0.14828330078305837,0.03731455984827472
17,17,17,1.0,0.486481,0.569032,0.0,0.007310378049869809,-0.5986505095461709,-0.0073459999999999,-0.2508842672829515,0.0152054718496175,0.07096001507844502,-0.1272341519751983
18,18,18,1.0,0.561905,0.561113,0.017793600000000003,-0.775394,0.1765699999999999,-0.0744,0.142778,0.2743340000000001,0.25672287988409764,0.00010181331401625433
19,19,19,1.0,0.213611,0.674493,0.0,-0.03640864313732538,-0.0023719641732686814,-0.0981026002478727,0.3581997830587571,0.19304693036875578,-0.05395313708621122,0.06006839479713916
