,Unnamed: 0,id,user_activity,pol_interest,privacy_preference,user_satisfaction,issue_0,issue_1,issue_2,issue_3,issue_4,issue_5,pol_inclination
0,0,0,1.0,0.440417,0.380799,0.0,-0.08952673152873106,0.0005670279486591889,-0.010473023148254733,-0.14201271369875618,0.13558283809921368,-0.8,-0.15097710038797818
1,1,1,0.959536,0.623787,0.522708,0.0,-0.24106146187771113,0.004124715482087593,0.0076144641573854255,-0.0538505649193597,-0.2885450168257356,0.08372969500807388,-0.08133136149587658
2,2,2,1.0,0.537401,0.556961,0.0,0.0812279999999998,0.1837196042991126,0.3695518120469832,-1.322755125877928e-05,-0.12491497144384793,0.0233779999999999,0.08882486955849812
3,3,3,1.0,0.365767,0.490617,0.0,0.039621267007820954,-0.035660051413009014,1.0,-1.0,-0.026622114782051468,-0.01591999077458566,-0.006430148326970874
4,4,4,1.0,0.372684,0.507094,0.0,0.0386299999999999,0.050938512773115646,-0.34719796869662606,0.028470462261528065,0.0132019999999999,-0.6321501082940775,-0.14135118365934332
5,5,5,1.0,0.425343,0.288349,0.0,0.27605179183561723,0.12668541848693848,0.4554026253191222,0.8,-0.35268598208685537,-1.0,0.05090897559247043
6,6,6,1.0,0.53972,0.434582,0.0,-0.082796,0.3169079999999999,-0.1913579999999999,0.3181240000000001,-0.0561099999999999,0.0423379999999999,0.05785100000000002
7,7,7,1.0,0.578711,0.310158,0.0,0.11410643467187169,0.17064720912093498,-0.5021513006428164,-0.12494416360350133,0.023789657573317347,0.022073769428687204,-0.049413065575251096
8,8,8,1.0,0.4421,0.50932,0.048198,0.008558,-0.6756316903273294,0.005731493295196004,-0.3013120626229515,0.22789124342398842,-0.188882,-0.15394083603851608
9,9,9,0.870263,0.307627,0.525648,0.0,0.1496449399764908,0.5903034725675051,0.08247968868742707,-0.6441837260546697,-0.1936665562672484,-0.03411552546946453,-0.008256284426659941
10,10,10,0.77577419,0.224558,0.501327,0.00050419,-0.23472,0.1162999999999998,0.2162825440313313,-0.1828019999999999,-0.146732,-0.2997556800629419,-0.0885711893386018
11,11,11,0.99805,0.5724,0.337278,0.0,0.3748939999999998,-0.1588960000000001,-0.143532,-0.4358799999999999,0.0626439999999999,-0.620976,-0.1536243333333334
12,12,12,0.990722,0.595587,0.641929,0.0,-0.1650640000000001,0.1343639999999999,-0.2819179999999999,-0.3527199999999999,0.30484,0.2056,-0.02581633333333333
13,13,13,1.0,0.391222,0.23463,0.0,0.08058012275893506,0.27455529406218815,-0.20953590893267743,0.4138419315986214,0.3835704786247252,0.13084265947169416,0.17897576293058112
