,Unnamed: 0,id,user_activity,pol_interest,privacy_preference,user_satisfaction,issue_0,issue_1,issue_2,issue_3,issue_4,issue_5,pol_inclination
0,0,0,0.694367,0.453498,0.463399,0.0,0.0859190199091056,0.0021490284386099998,0.12049679859829403,-0.044510910078727636,-0.1825838537573845,0.006698413774281032,-0.0019719171859702493
1,1,1,0.786099,0.637218,0.345457,0.0,0.031233607117257547,-0.12026614069326565,-0.006302132952509995,0.0011753935792140346,-0.13064316742916873,-0.7421120831086162,-0.1611524205811815
2,2,2,0.889255,0.505112,0.478552,0.0,0.13234108133014533,-1.0,0.313542,-0.1132668664282044,-0.1740762237005794,-0.3022552927918713,-0.19061921693175163
3,3,3,1.0,0.584127,0.451143,0.0,-0.034573184486758,0.5723835620286664,-0.9095658685568968,-0.04840871096418212,-0.0017543082744675004,0.2902614229073534,-0.021942847891047446
4,4,4,0.9933000571428572,0.54586,0.513887,-0.006699942857142857,0.3485360677129017,0.08662219632573592,0.2016839999999999,-0.27761804755671865,-0.2372075164914283,-0.07786564017789417,0.007358509968766069
5,5,5,0.99637361,0.523524,0.479983,-0.0036263899999999997,-0.010017854079178677,-0.003516450938401517,-0.22305744870966654,1.0,-0.13804888704001284,0.04810715058632169,0.11224441830317701
6,6,6,0.954391,0.481606,0.77394,0.0,0.1533721166966685,-0.07352774067049199,-0.932898175537431,-0.07321963473798365,0.5511659999999998,-0.24024870041263058,-0.10255935577697815
7,7,7,1.0,0.586624,0.683371,0.0,-0.8031064843004114,0.1076938645572647,-0.3713644429490762,-0.2405796049885379,0.061245795211516345,-0.8428938993237067,-0.3481674619654919
8,8,8,1.0,0.530223,0.384983,0.0,-0.08607664952291849,0.6077759999999999,0.339588,-0.0035619624171341346,0.009601515765881266,-0.34008280982323214,0.0878740156670994
9,9,9,0.971234,0.371552,0.338944,0.0,0.04231717710517305,-0.0011830669560239059,0.8,0.018697515504861286,-0.01693996884183382,-0.021016605265828575,0.13697917525772468
10,10,10,0.776978,0.480744,0.511054,0.0,-0.46906163058465966,-0.03942122003034371,0.00027651871641068415,0.040184,-0.27063839311573185,-0.7228463250341219,-0.24358450834140777
11,11,11,0.804157,0.623505,0.522691,0.00037200000000000004,0.153834,0.2907027604710303,0.0199019999999998,0.1733199999999999,-0.110312,0.2327760000000001,0.12670379341183835
12,12,12,0.992509,0.323643,0.250557,0.0,-0.0240699999999999,-0.087798,-0.2488180000000001,0.696536,-0.193408,-0.37212,-0.03827966666666666
13,13,13,1.0,0.332719,0.554113,0.0,-0.016259928828609424,-0.980921867817848,0.09279165016349343,-0.2809875417291808,0.0050369305364277445,-0.054464462665522434,-0.20580087005687323
14,14,14,0.44078185999999997,0.40394,0.580177,-0.005181140000000001,0.210882,0.11911744835041149,-0.13036485173733864,0.12352401541855196,-0.09782342540454206,-0.41994523588780663,-0.032435008210120644
15,15,15,0.705202,0.406262,0.442447,0.0,0.066788,-0.07978,0.1220939999999999,-0.1418239999999999,0.0786,-0.458456,-0.068763
16,16,16,0.995572,0.325628,0.343315,0.0,0.1817446916258189,0.0952795874417417,0.0780179999999999,-0.0321210572988913,0.0070939999999999,-0.5824047924563909,-0.04206492844795363
17,17,17,0.593858,0.72944,0.494823,0.0,-0.524248,-0.023321033037011107,0.02631637835758294,0.8874687372157757,0.0342199999999999,0.1881212757523052,0.09809289304810877
18,18,18,1.0,0.299934,0.396818,0.0,0.1542019999999999,0.150636,0.11218984715105271,0.5528279999999999,-0.1182200000000001,0.056076,0.15128530785850872
