,Unnamed: 0,id,user_activity,pol_interest,privacy_preference,user_satisfaction,issue_0,issue_1,issue_2,issue_3,issue_4,issue_5,pol_inclination
0,0,0,0.66464,0.359601,0.82643,0.0,0.8,0.002093442027350942,0.13812687737523313,1.0,0.0014072994653919757,0.8,0.45693793647799597
1,1,1,1.0,0.571823,0.467876,0.0,0.00968262977818838,-0.02373579410469296,-0.6271925332058774,-0.275692956970878,0.004323101891576933,0.07989643563715265,-0.13878651949575507
2,2,2,1.0,0.507813,0.579683,0.0,0.05956701262679232,-0.298624,-0.33356219630958067,0.35849883842239205,0.47911714969799263,0.14740968948587596,0.06873441565391206
3,3,3,1.0,0.633195,0.647358,0.0,0.3868983321630405,0.2277305148722373,-0.9776276038490335,-0.0034818169680570082,1.0,-0.016913256395739738,0.10276769497040794
4,4,4,0.748764,0.378668,0.548421,0.0,0.025029604500303143,0.0012315731030499572,-0.2692331677708095,-0.4813729872623939,0.2592061894213192,1.0,0.08914353533191148
5,5,5,0.802944,0.589533,0.510838,0.0,1.0,0.09741509822852634,0.15971119493689875,-0.006085009661042823,-0.9664886365029974,0.8,0.18075877450023084
6,6,6,1.0,0.389294,0.780356,0.19306440000000002,-0.6872080687573978,0.013054463253137569,-0.104118,-0.2753089068634943,0.21714251052875289,1.0,0.027260333026833044
7,7,7,1.0,0.576882,0.413388,0.0,0.004482641134457739,-0.2248955697418268,0.012627235866250447,-0.08733364209650078,-0.2669460243861176,0.9653256222222223,0.06721004383308088
8,8,8,1.0,0.088659,0.35728,0.3142982166666667,0.027733587178769364,0.7818701670493642,0.18640086790825322,-0.2563120000000001,0.25933984405325233,0.24011911594321605,0.2065252636888092
9,9,9,0.897465,0.558013,0.747983,0.0,-0.025923563603974843,0.8755825281443007,0.03102506958237944,-0.36270322733216415,0.045265228413044735,-0.33673983947637287,0.03775103262120216
10,10,10,1.0,0.523251,0.685171,0.00133255,-0.04998,-0.2824890929377839,-0.5159174760564247,-0.08495050391666693,-0.19578141619466533,-0.0767163059635382,-0.20097246584484652
11,11,11,0.795687,0.673645,0.692788,0.0,-0.72486,0.245608,0.2086399999999999,0.2189799999999999,0.1073060000000001,0.2738039999999999,0.05491299999999997
12,12,12,0.834549,0.457481,0.535627,0.0,0.085118,-0.1098719999999999,-0.310176,0.0686259999999998,-0.0629039999999998,0.014564,-0.05244066666666664
13,13,13,1.0,0.560986,0.488508,0.3868728,-0.04751462551484687,0.9410421533746278,0.2220624064393469,-0.8,0.1824655767473637,-0.8825130999999999,-0.06407626482558475
14,14,14,0.7135722090909091,0.592949,0.391107,0.0038862090909090904,-0.3044329755613886,-0.4073604264664146,0.2634110781165477,-0.05381147580503677,0.06354801336138932,1.0,0.09355903560751617
15,15,15,1.0,0.524446,0.457259,0.0,-0.1033199999999999,0.250172,-0.18024,-0.6292620000000001,0.1147360000000001,0.2019259999999998,-0.05766466666666668
16,16,16,0.565798,0.483419,0.626233,0.0,0.41571,-0.15899639884953773,-0.010024717382245744,-0.3768537085757634,0.09495374561010823,0.19255960262205077,0.026224753904102022
17,17,17,0.815855,0.454509,0.684118,0.0,0.15554461265851272,0.8923621960678509,0.004421816159757369,0.9725819999999998,0.2618127285528203,-0.7997086702608487,0.24783578052968205
18,18,18,0.713083,0.225133,0.563919,0.0,-0.3677399999999999,-0.0985359999999999,-0.2285220000000001,-0.148582,-0.1900059999999999,0.347456,-0.11432166666666661
19,19,19,1.0,0.557073,0.494201,0.009363833333333335,0.013425225193143195,-0.3717008533601902,-0.028445781079719127,0.1335099160896043,-0.0005254370822712628,-0.2358705840942722,-0.08160125238895088
20,20,20,0.33441,0.401751,0.624761,0.0,0.0785781588777272,-0.026954733968326997,-0.05035769284020976,-0.082648,-0.15454276483128543,-0.1406727139517677,-0.06276629111897712
21,21,21,0.89021674,0.59571,0.488384,-0.10978326000000001,0.13386286553613208,-0.2135749788073234,-0.23192504432527478,1.0,-0.005919851636366637,-0.0017486248743337571,0.11344906098213892
22,22,22,1.0,0.621539,0.523751,0.0,-0.007476657861973171,-0.03185207979878151,-0.5906666481762592,-0.01765697082640294,0.9159849739546266,1.0,0.21138876954853494
23,23,23,0.9778774,0.696497,0.542091,0.29218855,0.0018331027133469957,0.04774685551983315,0.06024009616720789,-0.01611679648203185,0.036076129346640604,-0.2364671314329727,-0.017781290694662652
24,24,24,1.0,0.385593,0.541672,0.0376722,-0.8547971285196521,0.026004897043597403,0.0222259999999998,0.3027761269491557,0.6156870113183921,1.0,0.18531615113191546
25,25,25,0.962848,0.374551,0.356408,0.0,-0.16430110581359333,-0.15143329225262786,0.18257360071088408,-0.2954243426918651,-0.009909252248416035,-0.06197236178544176,-0.08341112568017667
26,26,26,1.0,0.385679,0.701978,0.04312702787787789,-0.001640114390157866,-0.26774598489241347,0.05488015271107551,-0.08229725922978066,-0.215866295039965,-0.4717179408424217,-0.16406457361394386
27,27,27,0.48608907500000004,0.433495,0.738906,0.005532075000000001,0.11593518563329919,0.121226,0.04363546134061628,-0.06484601863117184,-0.3785239999999998,0.8,0.10623777139045731
28,28,28,0.667578,0.601739,0.713422,0.0,-0.6734639999999998,-0.1927699999999998,0.008057033072546606,-0.15560591463252715,0.18152564378935804,-0.5149759686835402,-0.2245388677423604
29,29,29,0.878064,0.284609,0.201999,0.0,-0.07830668542875861,-0.02794045896752967,-0.3768784333476648,0.13906023891728592,0.014707472694825058,-0.4644524494140493,-0.13230171925764858
30,30,30,0.9917673166666666,0.410031,0.369409,0.39925281666666673,-0.2500540974398058,1.0,-1.0,-0.1791478852405226,0.8,-1.0,-0.10486699711338805
31,31,31,0.9930077,0.558745,0.847313,0.07036333967391305,-0.05689916194847731,-0.09013408561961694,0.008244111535735704,-0.3922754521282859,0.021823317187012053,-0.016560873938115256,-0.0876336908186246
32,32,32,0.780075,0.455346,0.57771,0.0,-0.03058213162513288,-0.1560459999999999,-0.2595160000000001,-0.156968,-0.0096919999999999,-0.2348666338761191,-0.14127846091687532
33,33,33,1.0,0.755903,0.714586,0.0,-0.064064,0.3890357413588168,0.2661983500567898,0.312484,0.3648824454511878,-0.06531120358279784,0.20053755554733277
34,34,34,1.0,0.41269,0.449799,0.0,-0.01686772810766518,0.542198,-0.390874,0.013368816503553121,0.04132589989494395,0.0931148279687366,0.047044302709928064
35,35,35,1.0,0.469309,0.641064,0.0,-0.70366,-0.5777939999999999,0.2176199999999999,-0.18553,-0.2218139999999999,-0.0376320000000001,-0.25146833333333335
36,36,36,1.0,0.575409,0.524911,0.0,-0.8225547825457391,-0.06392258024155792,-0.30527216682176506,-0.9264636924697784,-0.9020599999999999,1.0,-0.3367122036798067
37,37,37,0.7432541,0.320832,0.66842,-0.0194799,0.1317539999999999,-0.4598739999999999,0.1303299999999998,-0.6851160000000001,-0.08356667910922615,0.1926099999999999,-0.12897711318487107
38,38,38,0.54251,0.654644,0.539443,0.0,-0.9899703687513675,-0.015445496644218445,-0.7675827091594412,0.9402299999999999,0.012480195862556526,1.0,0.02995193688458825
39,39,39,1.0,0.543652,0.606468,0.0,0.09276429236617674,-0.20655930996029875,0.28653897429748326,-1.0,-0.019812529343936403,-0.018135111606476205,-0.1442006140411752
40,40,40,0.599555,0.448885,0.643414,0.0,-0.00024327107126285996,-0.004163967616550426,0.1604092088441102,-1.0,0.10022085112450226,1.0,0.04270380354679987
41,41,41,0.937876,0.302921,0.763042,0.0,-0.3823540725701631,0.6749767083168074,0.3615917518212302,-0.09852531563288718,0.23824445758249285,-0.11543789533103078,0.11308260569774159
42,42,42,0.938999,0.606345,0.500955,0.0,0.0564439999999999,0.4647084741004918,0.1665839999999998,0.7982575680923951,-0.0692139999999998,-0.071922,0.22414300703214776
43,43,43,0.997083,0.228733,0.510111,0.0,0.1815911825549173,-0.3209099999999999,0.4430419999999999,-0.408576,-0.1661559999999999,0.3107479999999998,0.006623197092486192
44,44,44,1.0,0.516261,0.557838,0.0,0.01334766306274611,1.0,-0.003466831270057563,0.13767924646275304,1.0,-0.239298,0.31804367970924025
45,45,45,0.6373343,0.663848,0.378287,0.0651233,0.284516,-0.42163333583269264,-0.12628867130949978,-0.3661669961833483,0.8507782165337439,-0.29873,-0.012920797798632802
46,46,46,0.8455649199999999,0.646467,0.715091,-0.08414308000000002,-0.3878054498532827,0.455006969241568,0.006808984455204267,0.06390885230993451,-0.06579970071901593,0.1776102065325796,0.04162164366116463
47,47,47,0.7501194999999999,0.713007,0.574897,-0.0166515,-0.23776558502645567,-0.1825239999999999,0.2721719999999998,-0.06104,0.15174861915460686,0.147316,0.014984505688025182
48,48,48,0.689237,0.455692,0.456219,0.0,0.12121662847889575,-0.10799871796225576,0.05000805406380903,0.11013245226130401,0.007274117355070386,0.634244892536886,0.13581290445561822
49,49,49,0.8460189,0.284779,0.541513,-0.1539811,-0.428994,-0.715136,0.12865753787451625,-0.19376447891574644,0.19243593358712763,0.008825776743694932,-0.16799587178506795
50,50,50,1.0,0.305087,0.678676,0.0,0.23834643624390472,0.016753567541987813,0.08155745764861122,0.34829037511131355,0.03538857319835591,-1.0,-0.046610598375971146
51,51,51,1.0,0.603565,0.201115,0.06246625,0.030718004168723403,-0.32450138108858095,0.06992674263291104,-0.3535611420421825,-0.2429783085585449,0.1937384823016811,-0.10444293376433213
52,52,52,0.9422315,0.533053,0.684988,0.0244795,-0.1950279999999999,-0.1229919999999999,0.20265600000000006,-0.43817097137843874,-0.2844399999999999,0.4051279999999999,-0.07214116189640643
53,53,53,0.968456,0.610405,0.625076,0.0,-0.001883293030121455,-0.8622058756337716,0.05401817636131849,0.7416098803601823,0.1666059981625237,-0.0006973877187608502,0.016241249750228417
54,54,54,1.0,0.40622,0.348008,0.0,0.16010416459815863,-0.0135399999999999,-0.8060769460762129,0.293754707872387,0.03057516075656895,0.9716713435431961,0.10608140511568298
55,55,55,1.0,0.483604,0.766333,0.0,-0.006707641523806096,-0.1934286023689753,0.18170162800739378,-0.005289515793262062,0.9281509968912998,0.32450761954445284,0.20482241412618385
56,56,56,1.0,0.691627,0.763966,0.0,0.18073225505403495,0.9469052355568723,-0.007527930198149574,-0.023189726737520747,-0.06368063119667414,-0.035085434373459116,0.16635896135085057
57,57,57,0.272579,0.321334,0.470593,0.0,0.18153394760310063,-0.3905259339318588,-0.538752,-0.8108866672131734,0.8715313904468824,0.42983130644204737,-0.042877992775500307
58,58,58,1.0,0.692579,0.480084,0.0,-0.0297843547670452,0.8880911675523222,-0.005052400452373582,-0.0063,-0.02623578995284044,-0.0025787712157282344,0.13635664186072247
59,59,59,0.945745,0.626771,0.338697,0.0,0.21821800626011026,0.005588353904297367,0.10367945916308803,0.6882906716916599,0.3453470549554022,0.3718458333898933,0.28882822989407514
60,60,60,0.9968154833333334,0.611169,0.501331,-0.0031845166666666677,0.7815895117108393,0.06594295445253859,-0.13246895077229062,0.11962798908020751,-0.20643658134136403,-0.34819612936224476,0.046676465627947694
61,61,61,1.0,0.59747,0.630355,0.01179405,0.3733859811835982,-0.303512,0.001846,-0.2431160000000001,0.37412520501402324,0.0630759999999999,0.04430086436627021
62,62,62,1.0,0.0,0.829431,0.4786176916666667,-0.030122621307386972,-0.7125849037512835,1.0,0.4963519746063415,-0.007006780753781083,-0.5646577673982095,0.030329983565946756
63,63,63,0.842187,0.409629,0.670478,0.0,0.0052579999999999,-0.3867639999999999,0.1676599999999999,-0.03772,-0.004339910717286455,0.39534109777006904,0.02323919784213041
64,64,64,1.0,0.477083,0.540052,0.0,0.003581673926182194,-0.0286599999999999,-0.019646907199484115,-0.5162675255118337,-0.07064116529291872,0.9606863468831008,0.054842070467507754
65,65,65,1.0,0.448399,0.675231,0.0,0.09561369426877991,0.32601999511478,0.0021208338606802796,0.4389872218985836,0.08123870152121986,-0.5863045090547393,0.0596126562682174
66,66,66,1.0,0.431297,0.445685,0.0,0.46382955101452333,-0.8367859999999999,-0.9703500297531918,1.0,0.0929798446730504,-0.9536769417773778,-0.20066726264049928
67,67,67,1.0,0.319782,0.689731,0.0,-0.0056262887562767,-0.0702603263781204,-0.057242245908313255,0.025802220206357612,-0.10992580268710009,-0.15704756788632768,-0.06238333523496342
68,68,68,0.994794,0.401364,0.419487,0.0,0.13585403047582817,-0.09310857480873597,0.22001911988365125,-0.043714539631410365,0.19685629457357257,0.3821103783694587,0.13300278481039407
69,69,69,1.0,0.399722,0.679071,0.0002519,-1.0,0.3798999134282494,0.03773684404848185,-0.16719983598669455,-0.11697060361330301,0.24501631016345315,-0.10358622865996885
70,70,70,1.0,0.476671,0.789209,0.0,-0.0538579999999999,-0.246788,0.09678733702193833,0.378482,0.226520328837817,0.560970758196002,0.16035240400929288
71,71,71,1.0,0.448446,0.639618,0.29093005000000005,-0.3910199999999999,0.2369700000000001,0.02635838000335379,-0.0012930888541228536,0.5147760000000001,0.06065270842946097,0.07440733326311537
72,72,72,0.965295,0.188166,0.589179,0.0,-0.07506829867785374,0.13338565864132648,-0.6350107581545499,0.9292907708002287,1.0,-1.0,0.05876622876819193
73,73,73,1.0,0.554083,0.457193,0.0,0.0028639999999999,-0.25194374991122226,-0.9472851665135149,-0.28816703825290846,-0.712324,0.31718698287554503,-0.3132781619670168
74,74,74,1.0,0.414548,0.519774,0.0,-0.543994,-0.514378,0.0389939999999999,0.2283979999999998,0.446444,0.4900819999999999,0.024257666666666632
75,75,75,1.0,0.451407,0.705821,0.0,0.21528524308812078,-0.050734664346735445,0.06340410114771386,-1.0,-0.1264029940294358,0.4538266619880573,-0.07410360869204653
76,76,76,0.534051,0.254213,0.626478,0.0,0.06960262193835662,0.3318400000000001,-0.379836,-0.633722,0.28983508710043504,-0.1490100000000001,-0.07854838182686806
77,77,77,0.857656,0.62924,0.772098,0.0,0.0080660000000001,-0.3045098561581366,0.2808167781422609,0.16772322057711664,-0.03251985449966274,0.00707910136832994,0.02110923157165137
78,78,78,0.9461857166666666,0.738022,0.536383,0.09829471666666667,0.3055762480563204,-0.25301799999999985,0.4200942891310178,-0.3354516104574987,0.4326072671268814,-0.4929415726608814,0.012811103532639931
79,79,79,1.0,0.439708,0.346061,0.0,-0.1362459999999999,0.07676941423718714,-0.094538,0.4885467919606694,-0.24763951445129329,-0.8654574481487833,-0.12976079273370333
80,80,80,0.79468,0.383313,0.357098,0.0,0.0023613052107036986,-0.05100470214637852,-0.18945509013181439,-0.013950603692708723,-1.0,0.12831171072951442,-0.18728956333844726
81,81,81,1.0,0.404616,0.615061,0.0,0.04298554663790565,-0.3636418707530293,-0.26120949963691287,-0.568196,0.33149,0.3349104756204818,-0.08061022468859241
82,82,82,0.771848,0.396323,0.159437,0.0,-0.00153660336009857,-0.1091652970689026,0.2979412728175256,0.017844135148077863,-0.03283389217665096,-0.02629438303267323,0.02432587205454635
83,83,83,0.6229114499999999,0.264209,0.732084,0.007267450000000001,0.3344834264908925,0.08208210561454592,-0.22959198899973207,0.018150154150428283,0.5522540000000002,1.0,0.2928962828760225
84,84,84,0.940804,0.706875,0.62459,0.0,-0.14683349788805822,-0.19306026420645278,0.2608388562858668,0.319668080348896,0.9543430711875223,-0.03830651606307533,0.19277495494411645
85,85,85,0.9930550181818182,0.625441,0.519125,-0.0069449818181818185,-0.003264099556156301,-0.5644359999999999,0.004359784509582444,-1.0,-0.00022140924707674762,-1.0,-0.4272602873822751
86,86,86,0.9480764666666667,0.57162,0.517729,0.012205466666666666,-0.22211058729197414,-0.1315219999999999,0.20507924352875848,0.0051859999999999,-0.06045060287308071,0.24978484384263613,0.007661149534389969
87,87,87,1.0,0.7498,0.269757,0.06500314,-0.5074313597095708,-0.09290943128410276,-0.019920078497983114,0.037488428130932644,0.005209255220405863,0.8,0.03707280230994697
88,88,88,1.0,0.490707,0.768051,0.0,-0.0036619723228969413,-0.11495092213136021,0.28705994419189024,0.004855935244409006,0.010978383303321536,-0.09345007636437402,0.015138548653498266
89,89,89,0.696379,0.688121,0.529817,0.0,-0.2893674885266925,-0.3083226571465436,0.5611069929281697,-0.27027333484925187,0.1908423925308584,1.0,0.14733098415609003
90,90,90,0.4635205,0.510922,0.653895,0.08958750000000001,-0.0181479999999999,-0.2607939999999999,0.48609447746357104,-0.168224,-0.3360239999999999,-0.1770100000000001,-0.0790175870894048
91,91,91,1.0,0.46856,0.621159,0.0,0.32047516116933966,-0.276208,-0.005005335186100912,-0.3272600000000001,0.16132817468861582,-0.2301394134165623,-0.05946823545745131
92,92,92,0.863389,0.571143,0.732854,0.0,-0.9450420095131944,0.8446230278422606,0.14848391444663703,1.0,0.07574890004515841,1.0,0.3539689721368102
93,93,93,1.0,0.514177,0.360674,0.0,0.1709063047949269,-0.2220299999999999,-0.7102023995119304,0.03853961804422819,0.15090379384488262,0.1568670641472436,-0.06916926978010816
94,94,94,1.0,0.608208,0.456079,0.03384106666666666,0.39759428430853694,0.6693167713900801,0.09748964479318586,1.0,0.06730356542238561,1.0,0.5386173776523647
95,95,95,0.559262,0.683923,0.173482,-0.048619,0.0847420000000001,0.2464699999999999,0.001206,0.1791010576144264,0.450976,0.9122976201059132,0.3124654462867233
96,96,96,0.462168,0.592374,0.527237,0.0,-0.0110839999999999,-0.14859232401657338,0.3758139853336936,1.0,-0.318248114034577,-0.9753260824335286,-0.012906089191830858
97,97,97,1.0,0.798954,0.602461,0.2989071,0.23782375375414547,0.42559668826269775,-0.045154,-0.5053400000000001,0.15475971652983891,-0.137574,0.02168535975778033
98,98,98,0.818666,0.504243,0.6164,0.0,0.04473111309645901,0.9387373934244203,-0.13378031603666896,1.0,-0.004965868392240502,-0.43654450535661987,0.23469630278922501
99,99,99,0.452078,0.25253,0.469259,0.0,0.0553292341237432,-0.15469471082614436,0.17342628077249475,-0.19806961063365155,0.12837046647933076,-0.09227640123137201,-0.014652456885933203
100,100,100,0.658738,0.406175,0.300594,0.0,0.052626,0.812252,-0.15994021073359574,0.6521485834296727,-0.014382423003170053,-0.2826524759930409,0.1766752456166443
101,101,101,1.0,0.34592,0.415008,0.0,-0.011836805704172476,-0.08939929711061309,0.03823598000567512,-0.675392216181296,-1.0,-1.0,-0.45639872316506774
102,102,102,0.761767,0.058317,0.333107,0.0,-0.6061639999999999,-0.047845999999999916,0.22252561702996643,-0.155662,0.00848470414732233,-0.100072,-0.11312227980378516
103,103,103,0.587468,0.800241,0.747429,0.0,0.3349599363798255,-0.13376307467197288,1.0,0.06845475850289608,0.8,-0.038175634743734005,0.33857933091116915
104,104,104,1.0,0.412423,0.5929,0.0,0.058025674185442605,0.10070039159627199,-0.0012943647471535084,-0.038714901493428155,-0.004746573471211637,-0.006329409051545068,0.017940136169729375
