Unnamed: 0,party_mentioned,post_stance,author_id,num_of_agents_received,num_of_agents_not_received,num_of_spreader_agents,num_of_disinterested_agents,network_polarization,net_polarization2,network_homophily,network_homophily2,network_polarity,user_satisfaction
4803,0.0,0.698676,2034.1,1413.0,2625.0,543.5,869.5,0.143543,0.10099366414759618,0.00017296391952212998,0.0037700658117025597,-0.0013126,0.00534042058667832
4804,1.0,0.621387,2441.4,1594.2,2443.8,519.0,1075.2,0.1437323,0.10113177635392309,0.00017087395596873857,0.0038047577834827402,-0.0013035999999999998,0.005360991126415871
4805,5.0,-0.526016,2145.4,1044.4,2993.6,312.5,731.9,0.14362029999999998,0.10108464518636803,0.00019766903165560856,0.003875204925171346,-0.0012962999999999998,0.00535369459642213
4806,2.0,0.548847,1688.9,1773.9,2264.1,573.3,1200.6,0.1439363,0.10135179554165882,0.00023917847737143036,0.003997783312057176,-0.0013053000000000001,0.00534721545369804
4807,1.0,-0.649641,2133.4,2022.3,2015.7,703.0,1319.3,0.1436363,0.10119188024786122,0.00030735052416821997,0.0036276143057925357,-0.0012773000000000003,0.00536023492075869
4808,0.0,-0.681312,2274.1,1919.4,2118.6,681.6,1237.8,0.14324779999999998,0.10090615543994956,0.00021115091620395999,0.00357990624294822,-0.0012783,0.00535230998003983
4809,1.0,0.38416,2152.2,922.2,3115.8,232.4,689.8,0.14335710000000002,0.10095901233446931,0.0002235930292299599,0.0036624212365014897,-0.0012786000000000006,0.005352192302671579
4810,0.0,-0.231137,2585.0,561.0,3477.0,103.3,457.7,0.1432846,0.10093641136156162,0.00025606044381189946,0.00355298415443748,-0.0012742,0.00535289841475625
4811,3.0,0.652411,1830.2,1074.8,2963.2,392.7,682.1,0.1434601,0.10104222338996664,0.00021020613956959433,0.0036266201084646996,-0.0012842999999999997,0.005353341381594099
4812,2.0,-0.397186,1811.7,862.0,3176.0,260.7,601.3,0.1432301,0.10090835298544268,0.00016621028618987,0.0035379424230006203,-0.0012748999999999996,0.00535530572174783
4813,3.0,0.503343,2000.6,813.6,3224.4,272.9,540.7,0.1433278,0.10098357693970425,0.00015196006785803,0.00355292188044837,-0.0013051000000000004,0.00534813374067337
4814,0.0,0.67162,1670.1,1963.5,2074.5,736.8,1226.7,0.1437492,0.10124877700280713,0.00017284146097090004,0.0037698539536549698,-0.0013214,0.0053544800847103195
4815,2.0,0.42386099999999993,1624.5,1909.0,2129.0,564.7,1344.3,0.1440696,0.10145343280647252,0.00029179898887582,0.00395355607634644,-0.0013237000000000001,0.00535101537205032
4816,0.0,0.736754,1579.1,2107.6,1930.4,806.4,1301.2,0.1444161,0.10165544800521824,0.0002500142300219565,0.00411214378962983,-0.0013336,0.00535730862141073
4817,4.0,-0.391355,2405.3,727.9,3310.1,232.7,495.2,0.1441694,0.10148123809915766,0.00016831694155814932,0.0040572929745810605,-0.0013772000000000003,0.00534823351452247
