Unnamed: 0,Unnamed: 0.1,id,user_activity,pol_interest,privacy_preference,user_satisfaction,issue_0,issue_1,issue_2,issue_3,issue_4,issue_5,pol_inclination
0,0.0,0.0,0.736864727877907,0.49116799999999994,0.5165504000000001,-0.00228307212209302,-0.00609319675170243,0.02895548238528343,0.12482534679877488,-0.054649041440092715,0.14656992041624323,-0.006320010543740059,0.03888141681079437
1,1.0,1.0,0.9136533,0.5390064,0.44907579999999997,0.0,-0.10020926555138784,-0.10726323602458934,-0.12498056491505585,-0.23639372851329843,-0.332604284053446,-0.06388219636448673,-0.16088887923704404
2,2.0,2.0,0.8397822319999999,0.5410507,0.5450124,-0.001019468,-0.013887560135744275,0.01198655282472414,0.16488551520956934,0.0345975189022386,-0.042399637132630105,0.036646114023452345,0.031971417281935
3,3.0,3.0,0.8894616,0.4779268,0.48262479999999996,0.0,-0.17132831834408327,-0.1489085613476182,-0.106290873341094,-0.1316286423390113,0.00908452433135945,0.12529343248353142,-0.070629739759486
4,4.0,4.0,0.854181569,0.49642590000000003,0.5308549,-0.018715598999999968,0.05535894605675713,-0.05631768746187447,-0.04728177732971856,-0.1059066006257797,0.046485241301976246,0.08634412647488701,-0.0035529585972920567
5,5.0,5.0,0.9562432,0.49813450000000004,0.48347489999999993,0.0,-0.13159455095716358,0.015983287086930895,-0.05168984433838333,0.10837459307720612,-0.018089091718162503,-0.0319994759462196,-0.018169180465965364
6,6.0,6.0,0.9700900516666667,0.46327759999999996,0.5751061,-0.00397751833333333,0.07670197381326935,-0.10855513273459758,-0.300513,-0.05267699999999999,0.11533120000000001,0.05075365108624795,-0.03649305130584668
7,7.0,7.0,0.9753524,0.4791098,0.5089243999999999,0.0,-0.009458720162107831,-0.10312811129876867,0.06081568528681628,-0.18887249135308043,-0.1664589762341945,-0.04730793269995875,-0.07573509107688228
8,8.0,8.0,0.90064905,0.42101879999999997,0.4730238,0.0010071624999999998,-0.06281085725463477,-0.020655093661105732,-0.09331992507209902,0.06483099043137833,-0.09286454884950518,-0.05880428272403711,-0.04393728618833391
9,9.0,9.0,0.8581028999999999,0.45067969999999996,0.5243046,0.0,-0.01055545219390951,-0.0435852529732295,-0.1970827029522038,-0.10279023374948595,-0.03002117876748576,0.08310068301852203,-0.0501556896029654
10,10.0,10.0,0.7770555,0.4557112,0.46966359999999996,0.0,0.052424023700850544,-0.15551814911112133,0.0604451493770118,0.15472989617387137,-0.015355613939798323,-0.11684157917000641,-0.003352712161532065
11,11.0,11.0,0.82963647,0.5303027,0.5180597,-0.0061826,-0.08687400000000003,0.14285812295081107,0.00482651392174005,-0.03214133661819091,-0.015191786145877045,-0.08089384767363178,-0.01123605559419146
12,12.0,12.0,0.96711856,0.5437758,0.47090920000000003,0.00893019,-0.02125843870242275,-0.00799300000000001,-0.08969040000000002,0.12104179999999998,0.10542913137177427,0.06551803660928117,0.02884118821310544
13,13.0,13.0,0.8738712,0.398731,0.5201727,0.0,0.053508585406309504,0.19738828240501127,-0.2559209867413347,-0.14055821749373432,0.08398956616475022,0.051905479670345214,-0.0016145484314421365
14,14.0,14.0,0.70373358,0.49286909999999995,0.44934979999999997,-0.004676420000000001,-0.031595025113463654,0.018161319745126102,-0.16017731045426556,-0.06074446829494279,0.05777347509342079,-0.016934382984451327,-0.032252732001429425
15,15.0,15.0,0.78177309,0.4911947,0.5388776,-0.00431025,-0.06076882734753832,-0.018860427706165785,0.012459037716309984,-0.004345400000000011,0.06568878533789735,0.07673919999999992,0.011818728000083836
16,16.0,16.0,0.7893053,0.4544976,0.4748289,0.0,0.10624752210183463,0.028835079035704946,0.0497211802288921,0.04160476781640204,0.10382098295962609,-0.12415798972049726,0.03434525707032708
17,17.0,17.0,0.89047889,0.5116657,0.5073251,-0.0040328099999999995,0.13473844801934187,0.07200064342311259,0.050029528078536924,0.00462555093263523,0.22011355117723325,0.13656786069306656,0.10301259705398771
18,18.0,18.0,0.8939529499999999,0.4311876,0.4486047,-0.0024681499999999997,-0.05014799999999999,0.023230321165896788,-0.016651400000000028,0.05452539999999999,0.025157199999999956,-0.038321000000000036,-0.00036791313901720176
19,19.0,19.0,0.8759091882692308,0.4869986,0.5414831999999999,0.01487686755494505,-0.06869818144667303,-0.018890853392231434,0.06522972084172436,0.15058024049572194,0.00022308775810669367,-0.06560462799109006,0.01047323104425974
20,20.0,20.0,0.7687029408333333,0.3922417,0.46605109999999994,-0.04656082916666665,-0.10478096932263348,-0.06133663487125114,-0.15111662496112668,-0.16860546730210474,-0.14112526200977057,0.0682439053756508,-0.09312017551520599
21,21.0,21.0,0.9329755000000001,0.4728947,0.5575609,0.0,-0.0037238213253960213,0.11544120902934636,-0.20920927313023147,-0.039008121056642434,0.14898496009587142,-0.057914244031049486,-0.007571548403016941
22,22.0,22.0,0.9135664927272729,0.47943959999999997,0.46706070000000005,0.0056316655050505,-0.028716526566516614,0.11534058674928604,-0.2369353980498717,-0.30417147908302905,0.04799973506412133,-0.18491336470986885,-0.09856607443264644
23,23.0,23.0,0.9055112869230768,0.5383110999999999,0.5019796999999999,-0.00131541307692307,-0.055044898140128085,-0.09856522817264582,-0.18156161717763927,-0.09422941943432141,0.06106883424275402,-0.05757161383179493,-0.07098399041896256
24,24.0,24.0,0.8937512999999999,0.46257539999999997,0.4094592,0.0,-0.01276306127211698,-0.15477293633482347,0.11520190300519499,0.04178194018632307,0.01873421814095673,-0.12213997492833481,-0.01899298520046674
25,25.0,25.0,0.9857213,0.5240194,0.524305,4.9998593749989995e-05,-0.030015546678184558,0.009640474986072626,0.044918533865374595,-0.05147930063720938,0.12856416536559712,-0.08069593073984549,0.003488732693634141
26,26.0,26.0,0.9128423122222221,0.46830879999999997,0.5129946999999999,-0.00086698777777777,-0.009201151359225782,-0.10775560770533921,-0.20422602463307685,0.12751692586526717,0.036982361761843816,-0.07912706979302862,-0.039301760977259896
27,27.0,27.0,0.839396086,0.5133728,0.44152319999999995,-0.00163931399999999,-0.026210180230249597,0.02867951244055348,0.08510208106803832,-0.11064561371563933,-0.04108688686023782,-0.009363889572260753,-0.01225416281163264
28,28.0,28.0,0.7797768338461538,0.49637760000000003,0.5462693,0.025862790512820515,-0.13590821312656304,0.0025261742562008743,-0.02152028543022556,-0.0405999086617303,0.08261789019130138,-0.0036449951132073886,-0.01942155631403735
29,29.0,29.0,0.8739313914285715,0.5193334000000001,0.4121226,-0.006583608571428571,-0.07174367464923997,-0.09769384513113168,-0.03006698714770396,-0.06221154787502394,0.14952534803256137,-0.016194799199292256,-0.021397584328305092
30,30.0,30.0,0.89025158875,0.4657394,0.44636259999999994,-0.0012458492500000001,-0.08896117828838553,-0.004920045968794506,-0.05270919739745315,-0.18570730670030744,-0.006778549263827978,0.04582705154277493,-0.04887487101266559
31,31.0,31.0,0.9774065507864045,0.46082850000000003,0.5967727,0.031400911658953416,-0.02718950040415845,0.030125269072795315,-0.02359485813789599,0.06454313781488655,0.16403946068402614,-0.07804718439930533,0.02164605410505803
32,32.0,32.0,0.8234054000000001,0.5175963,0.4945933,0.0,-0.031154328820501582,-0.08251620000000003,0.030457599999999974,0.0986187909220885,-0.01134681927091014,0.045550410686244984,0.008268242252820284
33,33.0,33.0,0.9201872549999999,0.5405783,0.42999539999999997,0.00482481499999999,0.014061600000000011,0.11666904601746082,-0.1552034298053456,-0.16999959999999997,0.02448367608541204,-0.030237830424459454,-0.03337108968782201
34,34.0,34.0,0.7653228406666667,0.4452922,0.5426309,-0.0025481593333333196,0.04063550434459716,0.15987316282605185,-0.001362458602266764,-0.007877875556185823,0.14870545722634984,-0.1903337161036289,0.02494001235581954
35,35.0,35.0,0.83195171,0.5329453,0.4951751,0.00050781,-0.12023963315267601,0.004536399999999955,0.06541532467760733,-0.019672334602640486,-0.1848024199675083,0.08859699999999998,-0.027694277174202902
36,36.0,36.0,0.9352869427272728,0.4793265,0.43613350000000006,-0.0033736572727272596,-0.07775264580401581,-0.14528606184143905,-0.01839824686133804,-0.007887656496165163,-0.13111761283571216,0.16254948254800167,-0.03631545688177806
37,37.0,37.0,0.78280639,0.40565249999999997,0.5645391,-0.00721731,0.05049259999999996,-0.22884463919632844,-0.04647420000000004,-0.08398464200002187,-0.04042319999999998,-0.03090786893703873,-0.06335699168889818
38,38.0,38.0,0.8621181,0.522112,0.48231399999999996,0.0,-0.10203303070020572,-0.10972777550576365,-0.05357215057730611,-0.11288125566241614,-0.17248931220725255,-0.042942707605862926,-0.09894103870980116
39,39.0,39.0,0.9158965524999999,0.4436778,0.505266,-0.00148024749999999,-0.09781691121888755,0.014457414806608393,-0.04326429689322751,-0.07143967386579111,-0.11804469238617794,-0.2156059379548947,-0.08861901625206173
40,40.0,40.0,0.9259162,0.42563639999999997,0.4390647,0.0,0.06509044332614651,0.09696975687690271,-0.08427181020170904,-0.17045260253265299,0.018838937750437254,0.08739362472584937,0.0022613916574956506
41,41.0,41.0,0.9139002429411764,0.4680981,0.4781525999999999,0.00205104294117647,-0.011039492740673985,0.011265280609239153,0.16084586033940496,0.00901878896968981,0.023344215585160165,-0.045588452241675126,0.02464103342019084
42,42.0,42.0,0.915773765,0.42784059999999996,0.5640061000000001,-0.0019508350000000002,0.06989039999999994,0.06196259999999999,-0.06222664863078701,0.00031560000000001033,0.0010288000000000074,-0.057923298271321255,0.002174575516315278
43,43.0,43.0,0.94831453,0.4313535,0.39460449999999997,0.01814481,-0.22685459999999996,0.006533799999999984,0.026381106905570495,-0.06195799999999998,-0.09440546923484776,-0.0878466662906849,-0.07302497143666034
44,44.0,44.0,0.8698034549999999,0.4228161999999999,0.48739869999999996,-0.00034214499999999,-0.02305389171877854,0.08222079999999998,-0.017422327530225462,0.01113351652605507,-0.08431539999999998,-0.07411236523160757,-0.017591611325759406
45,45.0,45.0,0.8705000999999999,0.4017149,0.5084793000000001,0.0,0.07140760421872941,0.11196002934237263,-0.05874881661504927,-0.04579862419662042,0.048642986296967464,-0.14341026884664998,-0.0026578483000417067
46,46.0,46.0,0.82082916,0.49949069999999995,0.5325604,-0.00013938200000000004,-0.06671180000000002,0.049517265768319496,-0.024136684193119144,0.15183022673477722,0.006338216287666637,-0.08012440000000007,0.006118804099607367
47,47.0,47.0,0.8044677199999999,0.5400404,0.4875674,0.0003311200000000004,-0.01956980000000004,-0.04093519724342368,0.04074297641809373,0.04080889099621442,-0.17762427061235694,0.015814599999999977,-0.023460466740245437
48,48.0,48.0,0.7984899999999999,0.48879900000000004,0.544917,0.0,0.06905171098131466,0.0010324458561442,-0.005347550316148188,0.15110287222370158,0.03489301342204618,0.12286942396634004,0.06226698602223305
49,49.0,49.0,0.8369600824999999,0.4873985,0.4284478,-0.006022427500000001,-0.1383877336459484,0.004323297912296337,-0.0370375466317926,0.07164103309862813,0.04127838420055567,0.11955147348358228,0.01022815140288689
50,50.0,50.0,0.8488237999999999,0.5632729000000001,0.4976832,0.0,-0.027069913909931492,-0.08083103666005306,0.0014203147389390213,-0.24591907602586766,-0.11622037664721976,-0.05155414411558508,-0.08669570543661967
51,51.0,51.0,0.9389859271428571,0.5363994,0.38186559999999997,-0.00118837285714285,0.13820140975172363,0.03350604118132836,0.3091328315253638,0.017974552425209067,0.08973890327956217,0.21810593465597683,0.13444327880319393
52,52.0,52.0,0.8571468,0.40207740000000003,0.546737,0.004158885,-0.13856219999999997,-0.1726613530125023,-0.03754680000000003,-0.0726608,-0.08031174718336341,0.10630563958690246,-0.06590621010149385
53,53.0,53.0,0.878535,0.541248,0.4939425,0.0,-0.12598030729258117,-0.01109730744243381,0.10443319211801697,0.07259333648250342,-0.04404236174030677,0.2237081559044849,0.03660245133828059
54,54.0,54.0,0.9442792387500001,0.4315258,0.4195569,0.00060793875,0.0012668532185907404,0.07629431523508128,-0.0660473438448009,-0.0633121031879805,-0.08919951032240894,0.053457141656527415,-0.01459010787416514
55,55.0,55.0,0.8067943,0.5215012,0.5101652,0.0,-0.21175957134054735,0.05494427395895178,-0.1955839477823246,0.003182818370945667,-0.10472506407429338,0.07576472300214006,-0.06302946131085463
56,56.0,56.0,0.8941519,0.4879345,0.4951807,0.0,0.01638351350078805,-0.023513271447160273,-0.07025328297811254,-0.0740570140108984,-0.15332677271354972,-0.011488749935047152,-0.052709262930663324
57,57.0,57.0,0.8318110000000001,0.4251732,0.5458843,0.005919054,-0.02968430439764914,0.05115210495716864,-0.11961610697288513,-0.11187838875023304,0.18068971238395654,-0.11574462963734806,-0.024180268736165023
