Unnamed: 0,party_mentioned,post_stance,author_id,num_of_agents_received,num_of_agents_not_received,num_of_spreader_agents,num_of_disinterested_agents,network_polarization,net_polarization2,network_homophily,network_homophily2,network_polarity,user_satisfaction,user_activity
45,2.0,0.262092,2195.0,1411.5,2626.5,322.8,1088.7,0.11661859999999999,0.074104380517485,-6.864959414260019e-06,0.0011724467163156198,-0.006858500000000001,0.00011126593099056699,0.8626673699889015
46,1.0,0.323409,1936.5,1185.2,2852.8,313.3,871.9,0.1168226,0.07419362413812221,3.817085870448998e-05,0.00110653833911663,-0.0069187,0.00010839009154110298,0.8626680040418849
47,4.0,-0.673508,2616.1,2175.2,1862.8,998.8,1176.4,0.1162868,0.07384423652993014,-6.119092748837355e-05,0.00118243930901402,-0.007067500000000002,0.0001306755897903155,0.8626925376269307
48,1.0,0.686776,2450.8,2960.0,1078.0,1393.5,1566.5,0.117238,0.07447258237889182,-0.00018801842522600559,0.00117887453728643,-0.007150100000000001,0.00016763583211514994,0.8627181180676339
49,2.0,-0.370808,2147.9,1956.7,2081.3,617.3,1339.4,0.11691270000000001,0.07423339609555922,-0.00027099361784211,0.00109670318862409,-0.007134299999999999,0.0001663060669681968,0.8627169060597111
50,1.0,0.382281,2187.6,1121.7,2916.3,376.6,745.1,0.1172091,0.07441971074330891,-0.00032643698223672,0.00129871284206545,-0.0071489,0.00017264013097508367,0.8627169060597111
51,0.0,-0.826821,2244.1,2824.1,1213.9,1342.5,1481.6,0.11686339999999999,0.07446715508622148,-0.00028117004984988146,0.00101012110341736,-0.0071183999999999996,0.0001851241581270092,0.8627173868982024
52,4.0,-0.7165,2400.3,2289.7,1748.3,1058.8,1230.9,0.1163651,0.07396401718796247,-0.00021152187112546007,0.0008273250825202455,-0.007334299999999999,0.00019228480686516965,0.8627067942267491
53,2.0,-0.621121,2364.7,1614.7,2423.3,772.8,841.9,0.1160703,0.07386501471137322,-0.00026748881960894004,0.00075024350552167,-0.007314200000000002,0.0001733643337507616,0.8626838494384352
54,5.0,-0.46916,2280.5,2428.1,1609.9,970.7,1457.4,0.1155011,0.07349690444907363,-0.00017505244708982009,0.0009625424305876901,-0.0072724999999999995,0.00017338847405587164,0.8627271940781975
55,4.0,-0.67529,2364.7,1940.3,2097.7,828.0,1112.3,0.1150966,0.07332159432596681,-0.00025647122100616,0.00109252769498352,-0.007249500000000001,0.0001678682913579936,0.8627271940781975
56,0.0,0.527943,1949.5,959.4,3078.6,293.6,665.8,0.1152086,0.07331682788388884,-0.00041322355970976004,0.0009371629242087599,-0.0072423,0.0001594743680477734,0.8627001247293489
57,1.0,0.48067399999999993,2197.4,1556.6,2481.4,592.9,963.7,0.1157618,0.07374620830992167,-0.00028006022694865003,0.0011204355130372,-0.007274999999999999,0.0001467730210256522,0.8626733424069919
58,5.0,0.64602,2044.7,2278.6,1759.4,1101.9,1176.7,0.1166386,0.07442663402700099,-0.00033358629635735,0.00134403864043109,-0.007149899999999999,0.00014544803636224016,0.8626354543984088
59,0.0,-0.408563,1987.7,1084.6,2953.4,280.6,804.0,0.1165408,0.07438339761725479,-0.00025635804803603006,0.0012512365877230002,-0.007156600000000002,0.00015327382368584018,0.8626354543984088
60,2.0,0.548847,1671.7,2689.3,1348.7,1134.3,1555.0,0.11726909999999999,0.07494457427135141,-0.00025600512273709,0.0012438545111439201,-0.0072245,0.00015240335710994,0.8626124429599339
61,0.0,0.428672,1851.0,817.2,3220.8,231.0,586.2,0.1173402,0.07492546318037768,-0.0002540628407127229,0.00116518164796303,-0.0072127,0.0001466664406908712,0.862603759003509
62,4.0,0.552901,1716.8,1553.0,2485.0,540.8,1012.2,0.11769460000000001,0.07514746880011591,-6.614438634769003e-05,0.00106761885892489,-0.007209199999999999,0.00014771430612785,0.862603444453703
63,3.0,0.778063,1758.1,3062.5,975.5,1649.9,1412.6,0.1191506,0.07590427263291716,0.00011868894956569995,0.00088144990584353,-0.007285600000000001,0.00016283714502597,0.8626017597907738
64,1.0,-0.536411,2472.1,2767.1,1270.9,1149.3,1617.8,0.11832329999999999,0.07524676728260306,0.00024729734249255005,0.00125857771611756,-0.0073168999999999994,0.00015866771554672,0.8625747225125695
65,0.0,-0.623669,2229.7,2481.5,1556.5,922.5,1559.0,0.1180376,0.07525194374708875,0.00019884112263690996,0.0013787042417684099,-0.007317100000000002,0.0001587865656108,0.8626066152830573
66,3.0,0.509756,2336.5,2150.1,1887.9,943.3,1206.8,0.11907000000000001,0.07593287461139193,9.302590774723998e-05,0.00144930712304053,-0.0073467,0.00016228017613732,0.862625675198878
67,0.0,0.655686,1901.8,1383.1,2654.9,512.1,871.0,0.1192809,0.0759896331675863,-0.00011129591136312997,0.00153056570467311,-0.007272499999999999,0.00014671086232201,0.862610957682166
68,4.0,-0.339661,2146.8,866.5,3171.5,201.0,665.5,0.1191721,0.07592950801927921,-9.738741576065e-05,0.0016458150770174902,-0.0073196,0.00015578110336470998,0.8626230857584224
69,4.0,0.55661,2160.5,1944.8,2093.2,705.8,1239.0,0.1196421,0.07620816156049724,-0.00024909794540270007,0.00161007932810741,-0.0073176000000000005,0.00015018478893044,0.8626230857584224
70,2.0,0.649722,2550.3,2502.4,1535.6,1210.5,1291.9,0.1205105,0.07694221669860418,-0.00011648110281851999,0.0015343562261473402,-0.0077097,0.00019149001261855,0.8626230857584224
71,0.0,0.676847,2156.0,2137.1,1900.9,808.2,1328.9,0.12086250000000001,0.0771191034723463,-4.9127874532780075e-05,0.00119823383815403,-0.0077483,0.00017492638465781,0.8626230857584224
